timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
198368691,198368592,0.011437956,-0.0040794727,-0.00062710955,0.0,0.0,0.0,0.0,0.0
198472650,198472543,0.015556963,0.0006825995,0.00045342697,0.0,0.0,0.0,0.0,0.0
198572647,198572543,-0.018559234,0.007181364,0.001285374,0.0,0.0,0.0,0.0,0.0
198672644,198672543,-0.047890086,0.007818538,0.00065805705,0.0,0.0,0.0,0.0,0.0
198776644,198776543,0.036877993,-0.006120492,-0.00012217925,0.0,0.0,0.0,0.0,0.0
198876646,198876543,0.0659276,-0.007824101,5.4507935e-05,0.0,0.0,0.0,0.0,0.0
198976651,198976543,0.044690244,-0.0024747897,1.5050554e-05,0.0,0.0,0.0,0.0,0.0
199080644,199080543,-0.053340413,0.006103873,0.00038055616,0.0,0.0,0.0,0.0,0.0
199181489,199181357,-0.01115741,0.00037492882,0.0006764811,0.0,0.0,0.0,0.0,0.0
199281447,199281343,0.040115915,-0.004801503,0.0002916768,0.0,0.0,0.0,0.0,0.0
199385442,199385343,-0.024673624,0.0036214667,0.0004527253,0.0,0.0,0.0,0.0,0.0
199485448,199485344,-0.061670102,0.0060575465,0.0009289736,0.0,0.0,0.0,0.0,0.0
199585446,199585343,-0.053268917,0.00401925,0.001467693,0.0,0.0,0.0,0.0,0.0
199689456,199689343,0.055048175,-0.0027591821,7.902434e-05,0.0,0.0,0.0,0.0,0.0
199789452,199789353,0.008501478,0.003168332,-0.0002497043,0.0,0.0,0.0,0.0,0.0
199893448,199893343,-0.025617573,0.0011161544,0.0010510541,0.0,0.0,0.0,0.0,0.0
199993442,199993343,0.034284484,-0.00608766,0.00079739775,0.0,0.0,0.0,0.0,0.0
200095052,200094943,0.06918834,-0.002739342,-0.0010199528,0.003743161,0.0,0.0,0.0,0.0
200195141,200194944,0.0284578,0.0014154405,-0.0004112551,0.004103447,0.0,0.0,0.0,0.0
200299052,200298943,-0.012083443,-0.0014812326,0.0007685449,0.019526295,0.0,0.0,0.0,0.0
200399059,200398943,0.061468452,-0.0060996036,0.00084101764,0.019226337,0.0,0.0,0.0,0.0
200499050,200498943,-0.05899086,0.0055747153,-0.000518175,0.02683209,0.0,0.0,0.0,0.0
200603062,200602943,-0.027691709,0.0045001935,0.0011329956,0.032721784,0.0,0.0,0.0,0.0
200703935,200703743,0.05072363,-0.007255875,0.00026256754,0.032456018,0.0,0.0,0.0,0.0
200803846,200803743,-0.055246722,0.009984465,-0.00039151777,0.03245196,0.0,0.0,0.0,0.0
200907842,200907743,-0.047884062,0.0070656138,0.0032219475,0.03245192,0.0,0.0,0.0,0.0
201007842,201007743,0.033242397,-0.005877172,-0.0022590547,0.032451924,0.0,0.0,0.0,0.0
201107848,201107743,-0.00017715269,0.002542404,0.0016872656,0.04423226,0.0,0.0,0.0,0.0
201212042,201211790,0.014028949,-6.817927e-05,-0.00059703825,0.044450622,0.0,0.0,0.0,0.0
201311844,201311743,-0.034719486,0.009199312,-0.00013329813,0.04957367,0.0,0.0,0.0,0.0
201415846,201415743,-0.012107022,0.0067246384,0.0027343757,0.04927652,0.0,0.0,0.0,0.0
201515845,201515743,-0.040860295,0.008267851,-0.001351117,0.049278714,0.0,0.0,0.0,0.0
201616644,201616543,-0.018374315,0.0008366044,0.0026867841,0.049278848,0.0,0.0,0.0,0.0
201717509,201717343,-0.009865885,-0.0031916052,-0.0006279861,0.049278848,0.0,0.0,0.0,0.0
201821435,201821343,-0.017885644,0.00038211382,0.0021211351,0.04927885,0.0,0.0,0.0,0.0
201921435,201921343,-0.017980209,0.00038125468,0.0011414887,0.04927885,0.0,0.0,0.0,0.0
202021442,202021343,0.0035981245,0.0014458279,-0.0014433681,0.04927885,0.0,0.0,0.0,0.0
202125445,202125346,-0.013554264,0.0026985947,0.0017125572,0.049278848,0.0,0.0,0.0,0.0
202225447,202225343,0.49059543,0.004354777,-0.0020723296,0.049278848,0.0,0.0,0.0,0.0
202326251,202326143,1.865797,0.0036425116,0.0021867065,0.049278848,0.0,0.0,0.0,0.0
202430240,202430145,1.8805591,-0.0013818424,-0.00032832174,0.049278848,0.0,0.0,0.0,0.0
202530246,202530143,0.21115576,-0.008934437,-0.0026136485,0.049278848,0.0,0.0,0.0,0.0
202634251,202634143,-0.018353553,0.0020847674,0.0009514894,0.04927885,0.0,0.0,0.0,0.0
202734249,202734145,0.015238718,-0.005521087,0.0011312487,0.04927885,0.0,0.0,0.0,0.0
202834247,202834143,-0.00046331147,-0.0011105279,-0.0011311475,0.049278848,0.0,0.0,0.0,0.0
202938234,202938143,0.006519904,-0.0012344241,0.0016676476,0.049278848,0.0,0.0,0.0,0.0
203038274,203038143,-0.0076305354,-0.0014465015,8.064819e-05,0.049278848,0.0,0.0,0.0,0.0
203142236,203142143,0.037764803,-0.0029114846,0.0006706065,0.049278848,0.0,0.0,0.0,0.0
203243073,203242964,1.5778352,-0.0042992425,0.0014233852,0.049278848,0.0,0.0,0.0,0.0
203343054,203342943,1.851957,-0.004644043,-0.00026128377,0.049278848,0.0,0.0,0.0,0.0
203443053,203442943,1.8337097,0.005761397,0.0027851888,0.04927885,0.0,0.0,0.0,0.0
203547062,203546943,0.90543735,-0.007684743,0.00045315453,0.049278848,0.0,0.0,0.0,0.0
203647051,203646943,0.11125034,-0.015457894,-0.0029444364,0.049278848,0.0,0.0,0.0,0.0
203747052,203746943,-0.03290195,0.00843393,-0.0014833742,0.049278848,0.0,0.0,0.0,0.0
203851051,203850943,-0.039207138,0.005866141,0.0046359072,0.049278848,0.0,0.0,0.0,0.0
203951054,203950943,-0.012779635,0.00015631244,-0.0029460504,0.049278848,0.0,0.0,0.0,0.0
204055055,204054943,-0.048819587,0.009944825,0.0027686192,0.049278848,0.0,0.0,0.0,0.0
204155846,204155743,-0.021954816,0.0066162786,0.00019886464,0.049278848,0.0,0.0,0.0,0.0
204255844,204255743,0.020950299,0.0014821534,-0.0014307713,0.04927885,0.0,0.0,0.0,0.0
204355842,204355743,0.36742187,-0.0011069007,0.0018861721,0.04927885,0.0,0.0,0.0,0.0
204459891,204459790,1.8347504,-0.00018826626,-0.0012330804,0.049278848,0.0,0.0,0.0,0.0
204559842,204559743,1.8337462,0.0015495734,-0.0001374037,0.049278848,0.0,0.0,0.0,0.0
204663840,204663744,1.9340277,-0.0041655395,0.00032639861,0.049278848,0.0,0.0,0.0,0.0
204763846,204763743,0.59448427,-0.006617263,-0.00081790425,0.049278848,0.0,0.0,0.0,0.0
204863844,204863743,-0.02502634,-0.0029369032,-0.0005416994,0.049278848,0.0,0.0,0.0,0.0
204967846,204967743,0.05037567,-0.013497364,0.0018726243,0.049278848,0.0,0.0,0.0,0.0
205068647,205068543,0.058049012,-0.008858606,-0.002461278,0.04927885,0.0,0.0,0.0,0.0
205168648,205168543,0.012431984,0.0001652946,0.002358402,0.04927885,0.0,0.0,0.0,0.0
205272642,205272543,0.0303073,-0.001813396,-0.00021068908,0.049278848,0.0,0.0,0.0,0.0
205372644,205372543,0.016401496,-0.0044461237,-0.00029391848,0.049278848,0.0,0.0,0.0,0.0
205472651,205472543,0.2930146,-0.004263217,0.0025046323,0.049278848,0.0,0.0,0.0,0.0
205576650,205576543,1.9061149,0.016557205,-0.0023298443,0.049278848,0.0,0.0,0.0,0.0
205676642,205676543,1.8854488,0.0043482045,0.0005788132,0.049278848,0.0,0.0,0.0,0.0
205780656,205780543,1.9015638,-0.0014721991,0.001763712,0.049278848,0.0,0.0,0.0,0.0
205880642,205880543,1.9015359,0.011005066,-0.00057178613,0.04927885,0.0,0.0,0.0,0.0
205981444,205981343,0.01700231,0.012342571,-0.00018326774,0.049278848,0.0,0.0,0.0,0.0
206081446,206081343,-0.08178201,0.019723052,0.0028207116,0.049278848,0.0,0.0,0.0,0.0
206185444,206185346,0.022121865,-0.00453649,-0.00086204114,0.049278848,0.0,0.0,0.0,0.0
206285445,206285343,-0.0054145884,-0.0001046065,0.00072158483,0.049278848,0.0,0.0,0.0,0.0
206389442,206389343,-0.021776,0.0026433899,0.0017254375,0.049278848,0.0,0.0,0.0,0.0
206489445,206489343,0.0175768,-0.0048466837,-0.0009252901,0.049278848,0.0,0.0,0.0,0.0
206589448,206589343,0.03849301,-0.0051181656,0.0010288124,0.049278848,0.0,0.0,0.0,0.0
206693444,206693343,1.1190108,-0.009123392,-0.001472686,0.049278848,0.0,0.0,0.0,0.0
206793445,206793343,1.8723701,0.0075148474,0.0020168158,0.04927885,0.0,0.0,0.0,0.0
206894250,206894154,1.9123557,-0.0075093745,0.0021170226,0.04927885,0.0,0.0,0.0,0.0
206998241,206998143,1.8538965,0.0048549427,-0.0017780267,0.049278848,0.0,0.0,0.0,0.0
207098255,207098152,1.6505893,0.01927243,-4.5384924e-05,0.049278848,0.0,0.0,0.0,0.0
207198249,207198143,-0.0055533946,0.02148223,0.0027495036,0.049278848,0.0,0.0,0.0,0.0
207302245,207302143,0.07486861,-0.014770212,-0.00087498967,0.049278848,0.0,0.0,0.0,0.0
207402246,207402143,0.0253941,-0.009667825,-0.0009775904,0.049278848,0.0,0.0,0.0,0.0
207506249,207506143,-0.04384247,0.006787326,0.0024698833,0.04927885,0.0,0.0,0.0,0.0
207606244,207606143,-0.030995756,0.0062625795,0.0006128183,0.04927885,0.0,0.0,0.0,0.0
207706246,207706143,0.011616451,-0.0010195397,-0.00057754305,0.049278848,0.0,0.0,0.0,0.0
207807047,207806946,0.04113534,-0.0066966866,0.000599961,0.049278848,0.0,0.0,0.0,0.0
207911053,207910943,0.03747536,-0.0049478626,-0.0009153516,0.049278848,0.0,0.0,0.0,0.0
208011052,208010943,0.048679918,-0.010075357,-0.0005872588,0.049278848,0.0,0.0,0.0,0.0
208115101,208114991,0.02960518,-0.00074905297,0.001973172,0.049278848,0.0,0.0,0.0,0.0
208215074,208214970,0.011651786,-0.0027364998,-0.0023672672,0.04927885,0.0,0.0,0.0,0.0
208315068,208314954,-0.043901257,0.0031347573,0.00341475,0.049278848,0.0,0.0,0.0,0.0
208419057,208418943,-0.03053607,0.002066893,-0.0021872863,0.08196787,0.0,0.0,0.0,0.0
208519056,208518943,-0.030331604,-0.0032160268,0.0030162283,0.08303865,0.0,0.0,0.0,0.0
208619056,208618943,0.03137002,-0.006200203,-0.0006294261,0.08583426,0.0,0.0,0.0,0.0
208723844,208723743,-0.026623808,-0.0011536452,0.0014561178,0.0902843,0.0,0.0,0.0,0.0
208823842,208823743,0.03210334,-0.0042386875,0.00070282863,0.092210695,0.0,0.0,0.0,0.0
208923847,208923743,-0.017654885,0.008402674,-0.00045754595,0.09278691,0.0,0.0,0.0,0.0
209027842,209027743,0.005094561,0.0029648952,0.0018314458,0.09628307,0.0,0.0,0.0,0.0
209127845,209127743,-0.002968004,-0.0019154323,-0.00045936136,0.099878825,0.0,0.0,0.0,0.0
209227938,209227743,-0.00367728,0.001558868,-6.364589e-05,0.10359354,0.0,0.0,0.0,0.0
209331889,209331790,-0.01119531,-0.005045137,1.2093568e-06,0.11593012,0.0,0.0,0.0,0.0
209431848,209431743,0.016912386,0.0006222454,0.0003184412,0.11963114,0.0,0.0,0.0,0.0
209535842,209535743,0.013507055,0.0016907129,0.00089463545,0.12580475,0.0,0.0,0.0,0.0
209636648,209636543,0.031918462,0.019619625,0.00075976225,0.13688992,0.0,0.0,0.0,0.0
209736635,209736543,0.022269273,0.02525066,0.002462468,0.13941967,0.0,0.0,0.0,0.0
209840652,209840543,0.0017669473,-0.020442687,-0.0011054331,0.13942334,0.0,0.0,0.0,0.0
209940646,209940543,-0.0009129918,-0.033695,-0.0031641652,0.13942309,0.0,0.0,0.0,0.0
210040642,210040543,-0.036055133,-0.019966494,0.0003614195,0.1381305,0.0,0.0,0.0,0.0
210144642,210144543,0.039920934,-0.0050005894,-0.0019940343,0.13822003,0.0,0.0,0.0,0.0
210244642,210244543,0.030438937,-0.013683982,0.0014973152,0.13822114,0.0,0.0,0.0,0.0
210344657,210344543,0.010673258,-0.018978449,-0.0011677021,0.13822117,0.0,0.0,0.0,0.0
210448646,210448543,0.009068725,-0.006350033,0.001338942,0.13822116,0.0,0.0,0.0,0.0
210550245,210550143,-0.030605843,-0.0084952265,-0.001079616,0.13822116,0.0,0.0,0.0,0.0
210650245,210650143,-0.052220643,-0.027750704,0.00030726136,0.13822116,0.0,0.0,0.0,0.0
210754251,210754143,0.059035085,0.06288472,0.00214069,0.13822116,0.0,0.0,0.0,0.0
210854248,210854143,0.033855345,-0.0134122195,-0.0008579132,0.13822116,0.0,0.0,0.0,0.0
210954242,210954143,-0.0043871836,-0.015266271,0.002051193,0.13822117,0.0,0.0,0.0,0.0
211058247,211058143,-0.017310105,0.016471185,-0.0009654565,0.13822116,0.0,0.0,0.0,0.0
211159049,211158943,-0.0048152665,0.029117018,0.003634963,0.13822116,0.0,0.0,0.0,0.0
211259054,211258943,0.041379366,0.06573392,8.189148e-06,0.13822116,0.0,0.0,0.0,0.0
211363062,211362943,-0.05189598,-0.044796385,0.0015573123,0.13822116,0.0,0.0,0.0,0.0
211463059,211462943,-0.03725615,0.007166094,-0.0008510509,0.13822116,0.0,0.0,0.0,0.0
211563060,211562943,-0.022366518,0.01240683,-0.00043094996,0.13822117,0.0,0.0,0.0,0.0
211667054,211666943,0.023762418,-0.010365023,0.0025048172,0.13822117,0.0,0.0,0.0,0.0
211767058,211766943,0.014154086,-0.022241365,-0.0022651341,0.13822117,0.0,0.0,0.0,0.0
211867053,211866943,0.002291465,-0.049836427,0.0020175048,0.13822116,0.0,0.0,0.0,0.0
211971054,211970943,0.0030484118,0.049162894,0.0006571172,0.13822116,0.0,0.0,0.0,0.0
212071853,212071743,0.04053136,0.0435208,0.0035341617,0.13822116,0.0,0.0,0.0,0.0
212171850,212171749,0.076955855,-0.0040561194,-0.0003444788,0.13822116,0.0,0.0,0.0,0.0
212275842,212275743,0.77114356,-0.027571235,-0.0005922836,0.13822116,0.0,0.0,0.0,0.0
212375848,212375743,1.7820759,-0.007998239,0.0011023051,0.13822116,0.0,0.0,0.0,0.0
212475842,212475743,1.8578153,0.00716093,0.0005706363,0.13822116,0.0,0.0,0.0,0.0
212579891,212579790,0.2537297,-0.0088854935,0.00024947242,0.13822117,0.0,0.0,0.0,0.0
212679842,212679743,-0.0049920403,-1.9234081e-05,0.0007315442,0.13822117,0.0,0.0,0.0,0.0
212783941,212783743,-0.015285402,0.0010057318,0.0011565131,0.13822116,0.0,0.0,0.0,0.0
212883842,212883743,0.021698365,-0.0086009335,0.00068029476,0.13822116,0.0,0.0,0.0,0.0
212985442,212985343,-0.00578162,-0.007321819,0.0008318058,0.13822116,0.0,0.0,0.0,0.0
213085451,213085343,0.0057053454,-0.01867975,0.00014380047,0.13822116,0.0,0.0,0.0,0.0
213189445,213189343,-0.01606338,0.024419608,0.00071043835,0.13822116,0.0,0.0,0.0,0.0
213289444,213289343,-0.0051046815,0.023894658,0.0023048774,0.13822116,0.0,0.0,0.0,0.0
213389445,213389343,0.26725948,0.023270527,0.0034166437,0.13822117,0.0,0.0,0.0,0.0
213493444,213493343,1.8088989,-0.01716809,-0.00010303514,0.13822117,0.0,0.0,0.0,0.0
213593442,213593343,1.8790407,0.0054034777,-0.0012572034,0.13822116,0.0,0.0,0.0,0.0
213695055,213694943,0.4489376,0.0019579367,-0.00075369066,0.13822116,0.0,0.0,0.0,0.0
213799045,213798943,-0.024756614,-0.00033193134,0.0031842464,0.13822116,0.0,0.0,0.0,0.0
213899047,213898943,-0.0032181318,0.002822111,-4.981072e-05,0.13822116,0.0,0.0,0.0,0.0
213999050,213998943,0.009545693,0.017687365,0.0026206688,0.13822116,0.0,0.0,0.0,0.0
214103053,214102943,-0.0070996094,-0.028092846,-0.002126944,0.13822117,0.0,0.0,0.0,0.0
214203060,214202943,-0.016221834,-0.033055186,-0.000777794,0.13822117,0.0,0.0,0.0,0.0
214304647,214304543,-0.039539713,-0.027588755,-0.0015901009,0.13822116,0.0,0.0,0.0,0.0
214404655,214404543,-0.043068975,-0.024686977,-5.666201e-05,0.13822116,0.0,0.0,0.0,0.0
214508642,214508543,0.07312897,0.015217484,0.00046318953,0.13822116,0.0,0.0,0.0,0.0
214608642,214608543,1.8703496,0.018960623,-0.0023279802,0.13822116,0.0,0.0,0.0,0.0
214712654,214712543,1.8463376,-0.0016465185,0.005496116,0.13822116,0.0,0.0,0.0,0.0
214812642,214812543,1.3921734,-0.0021052482,0.0006281316,0.13822117,0.0,0.0,0.0,0.0
214912648,214912543,0.11108256,0.0048694676,-0.0048126956,0.13822117,0.0,0.0,0.0,0.0
215013441,215013343,0.0114963,0.004761277,0.0029248963,0.13822116,0.0,0.0,0.0,0.0
215117504,215117343,-0.017531535,0.00078630354,-0.0004752733,0.13822116,0.0,0.0,0.0,0.0
215217505,215217343,0.024333686,-0.008236337,-0.001152147,0.13822116,0.0,0.0,0.0,0.0
215321448,215321343,-0.014712848,0.0065841665,0.0034039875,0.13822116,0.0,0.0,0.0,0.0
215421442,215421343,0.005055204,-0.0021656344,-0.0022770704,0.13822116,0.0,0.0,0.0,0.0
215521444,215521343,0.023568254,-0.008945618,0.003024516,0.13822117,0.0,0.0,0.0,0.0
215625491,215625363,-0.05165653,0.012512864,-0.0010577366,0.13797289,0.0,0.0,0.0,0.0
215725446,215725343,-0.051729824,-0.00031370565,0.002170347,0.13699587,0.0,0.0,0.0,0.0
215825446,215825343,-0.042857252,-0.013258716,0.00082393823,0.13701859,0.0,0.0,0.0,0.0
215930243,215930148,0.04916564,0.021379912,0.00013621054,0.13701922,0.0,0.0,0.0,0.0
216030287,216030192,0.03035822,-0.020346748,1.749981e-05,0.13701923,0.0,0.0,0.0,0.0
216130264,216130143,0.0080738105,-0.014832097,-0.0006076676,0.13701923,0.0,0.0,0.0,0.0
216234246,216234143,-0.023770036,-0.0006832449,0.0012992499,0.13701923,0.0,0.0,0.0,0.0
216334248,216334143,-0.018564498,-0.017543307,-0.00058018597,0.13785584,0.0,0.0,0.0,0.0
216438249,216438143,0.032969147,0.06858442,0.0027480756,0.13821323,0.0,0.0,0.0,0.0
216538237,216538143,0.05168964,0.07075926,0.0019857383,0.13822104,0.0,0.0,0.0,0.0
216638242,216638143,0.050214194,-0.008335303,0.00034635313,0.14339729,0.0,0.0,0.0,0.0
216742244,216742143,-0.02448554,-0.0031055482,0.0005203324,0.14896227,0.0,0.0,0.0,0.0
216843051,216842943,0.0020546285,0.011658069,-0.0011172091,0.14978597,0.0,0.0,0.0,0.0
216943058,216942943,0.020332476,0.02480795,0.0038142283,0.16552593,0.0,0.0,0.0,0.0
217047063,217046944,-0.027269855,-0.024688622,-0.0019090606,0.17022231,0.0,0.0,0.0,0.0
217147059,217146943,0.030784199,0.03392376,0.0028256362,0.17435828,0.0,0.0,0.0,0.0
217247056,217246943,-0.03381035,0.010551543,-0.0005807579,0.18376212,0.0,0.0,0.0,0.0
217351063,217350943,-0.0020301437,0.01925676,0.0017247982,0.20335443,0.0,0.0,0.0,0.0
217451057,217450943,0.0027052574,0.027932424,-0.00041965127,0.20336199,0.0,0.0,0.0,0.0
217551053,217550943,-0.0016618752,0.034759946,0.00076844613,0.20554286,0.0,0.0,0.0,0.0
217655846,217655743,0.0009459271,-0.019164275,-0.0015995621,0.21581203,0.0,0.0,0.0,0.0
217755843,217755743,0.0023338506,-0.011718928,-0.0002798789,0.2264076,0.0,0.0,0.0,0.0
217855847,217855743,0.0032894344,0.008015591,0.0019740346,0.23358846,0.0,0.0,0.0,0.0
217959843,217959743,-9.18803e-05,0.024081102,0.0003720607,0.24638426,0.0,0.0,0.0,0.0
218059849,218059743,-0.009998774,-0.021966755,0.0010398333,0.2524325,0.0,0.0,0.0,0.0
218159843,218159743,0.0080109285,-0.00949601,-9.5680356e-05,0.2605674,0.0,0.0,0.0,0.0
218263894,218263792,0.0011412536,-0.031946287,0.0036948256,0.26519263,0.0,0.0,0.0,0.0
218363843,218363743,0.020421298,-0.019798106,-0.002681532,0.27144817,0.0,0.0,0.0,0.0
218467846,218467743,0.002591381,0.0034917665,0.0035751015,0.28079936,0.0,0.0,0.0,0.0
218568647,218568543,-0.02546022,0.010610016,0.00049878814,0.28958216,0.0,0.0,0.0,0.0
218668643,218668543,-0.036303002,0.03585512,0.0013853615,0.30376124,0.0,0.0,0.0,0.0
218772637,218772543,-0.027498739,0.01469461,-0.0037174313,0.3255721,0.0,0.0,0.0,0.0
218872640,218872543,0.016298665,-0.015137158,0.007841302,0.33103028,0.0,0.0,0.0,0.0
218972643,218972543,-0.0024781907,-0.007228644,-0.0045694364,0.33960682,0.0,0.0,0.0,0.0
219076643,219076543,-0.006120113,0.024050113,0.005654383,0.35765553,0.0,0.0,0.0,0.0
219176646,219176543,0.0050741415,0.012625772,-0.005481259,0.3687024,0.0,0.0,0.0,0.0
219276657,219276544,0.013749411,0.008443546,0.009054241,0.37431246,0.0,0.0,0.0,0.0
219380646,219380543,0.0136463875,0.0091653485,-0.0038747427,0.3813798,0.0,0.0,0.0,0.0
219481447,219481343,-9.1483e-05,-0.0250838,0.0034025768,0.38399717,0.0,0.0,0.0,0.0
219581443,219581343,-0.0004371722,0.0152969975,0.0011649579,0.39439586,0.0,0.0,0.0,0.0
219685447,219685343,0.020497462,0.01811346,-0.00072623295,0.39640638,0.0,0.0,0.0,0.0
219785443,219785343,-0.0006279065,-0.044044312,0.0012885572,0.39900434,0.0,0.0,0.0,0.0
219885448,219885343,0.009201372,0.047486406,-0.0006889362,0.40454945,0.0,0.0,0.0,0.0
219989447,219989343,-0.009232316,0.015344771,0.0024700677,0.4106393,0.0,0.0,0.0,0.0
220089445,220089343,0.00023964245,-0.089820236,-0.006355614,0.41559198,0.0,0.0,0.0,0.0
220193448,220193343,0.019091051,0.050653588,0.0072038164,0.42878026,0.0,0.0,0.0,0.0
220293455,220293352,0.00202093,0.026228938,-0.0023550082,0.42906833,0.0,0.0,0.0,0.0
220394246,220394144,-0.034531474,-0.09886326,0.0061647375,0.44364926,0.0,0.0,0.0,0.0
220498256,220498144,-0.019616805,0.071832344,-0.0011770178,0.44472787,0.0,0.0,0.0,0.0
220598251,220598143,0.045251485,-0.04379823,0.0029193545,0.44671062,0.0,0.0,0.0,0.0
220698249,220698143,-0.013027004,-0.0013315883,-2.3742206e-05,0.454596,0.0,0.0,0.0,0.0
220802252,220802150,-0.00560788,0.12280742,0.005172342,0.45922527,0.0,0.0,0.0,0.0
220902243,220902143,0.011265063,-0.13647658,-0.0026095985,0.46022192,0.0,0.0,0.0,0.0
221002256,221002143,-0.055479795,0.13335313,0.002882034,0.4615527,0.0,0.0,0.0,0.0
221106243,221106143,0.054386806,-0.03610777,-0.0037397523,0.4669733,0.0,0.0,0.0,0.0
221206250,221206143,-0.005943909,-0.017170051,0.00489947,0.4675288,0.0,0.0,0.0,0.0
221307053,221306943,-0.010241921,0.0604456,-0.0046861847,0.46754774,0.0,0.0,0.0,0.0
221411062,221410943,0.0050060954,-0.1437258,0.003395503,0.4675481,0.0,0.0,0.0,0.0
221511055,221510943,-0.024468612,0.13688608,0.002301782,0.46754804,0.0,0.0,0.0,0.0
221611051,221610943,0.052789476,-0.12735972,0.0056883697,0.46754804,0.0,0.0,0.0,0.0
221715054,221714943,-0.024672847,0.016306246,-0.0010731564,0.46754804,0.0,0.0,0.0,0.0
221815056,221814943,0.0344238,0.03199213,-0.005881451,0.46754804,0.0,0.0,0.0,0.0
221919059,221918944,-0.023074452,-0.14024231,0.0028658144,0.46754804,0.0,0.0,0.0,0.0
222019053,222018943,-0.05736731,0.14710325,0.0019321954,0.46754804,0.0,0.0,0.0,0.0
222119849,222119743,0.03307921,-0.11719592,0.0060405624,0.46754804,0.0,0.0,0.0,0.0
222219843,222219743,0.005452151,0.12970653,-0.00030409568,0.46754804,0.0,0.0,0.0,0.0
222323896,222323790,0.019937256,0.026607819,0.0036198897,0.46754804,0.0,0.0,0.0,0.0
