timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
203203090,0,0,0,-17000,0,66.671005,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
203404016,0,0,0,-17000,0,66.701004,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
203603804,0,0,0,-17000,0,66.731,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
203804090,0,0,0,-17000,0,66.761,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
204003447,0,0,0,-17000,0,66.791,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
204203024,0,0,0,-17000,0,66.82101,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
204403112,0,0,0,-17000,0,66.851006,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
204603354,0,0,0,-17000,0,66.880005,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
204803451,0,0,0,-17000,0,66.91,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
205004343,0,0,0,-17000,0,66.94,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
205205060,0,0,0,-17000,0,66.97,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
205403177,0,0,0,-17000,0,67.0,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
205603027,0,0,0,-17000,0,67.03001,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
205803018,0,0,0,-17000,0,67.060005,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
206004261,0,0,0,-17000,0,67.089005,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
206204357,0,0,0,-17000,0,67.119,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
206404476,0,0,0,-17000,0,67.149,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
206604599,0,0,0,-17000,0,67.179,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
206804661,0,0,0,-17000,0,67.209,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
207005020,0,0,0,-17000,0,67.23801,3.1415925,4294967.5,3750003.5,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
207204092,0,0,0,-17000,0,67.268005,3.1415925,4294967.5,3750003.5,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
207403120,0,0,0,-17000,0,67.298004,3.1415925,4294967.5,3750003.5,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
207604091,0,0,0,-17000,0,67.328,3.1415925,4294967.5,3750003.5,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
207802022,0,0,0,-17000,0,67.357,3.1415925,4294967.5,3750003.8,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
208005587,0,0,0,-17000,0,67.387,3.1415925,4294967.5,3750003.8,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
208202023,0,0,0,-17000,0,67.417,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
208405019,0,0,0,-17000,0,67.44601,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
208604184,0,0,0,-17000,0,67.476006,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
208805025,0,0,0,-17000,0,67.506004,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
209005088,0,0,0,-17000,0,67.535,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
209205058,0,0,0,-17000,0,67.565,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
209406416,0,0,0,-17000,0,67.594,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
209605101,0,0,0,-17000,0,67.624,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
209805121,0,0,0,-17000,0,67.65401,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
210005061,0,0,0,-17000,0,67.68301,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
210205200,0,0,0,-17000,0,67.713005,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
210404022,0,0,0,-17000,0,67.742004,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
210604021,0,0,0,-17000,0,67.772,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
210803027,0,0,0,-17000,0,67.801,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
211004116,0,0,0,-17000,0,67.831,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
211206019,0,0,0,-17000,0,67.86,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
211405018,0,0,0,-17000,0,67.89001,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
211605020,0,0,0,-17000,0,67.91901,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
211806198,0,0,0,-17000,0,67.949005,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
212006019,0,0,0,-17000,0,67.978004,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
212206019,0,0,0,-17000,0,68.007,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
