timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
244913343,0.176793,-0.12731181,0.012001168,0.27782345,-0.020738412,-0.016123418,0.9602729,0.0,0.0,0.0,0.0,0
244945343,0.01770761,-0.34184697,-0.01665977,0.27780485,-0.021397075,-0.016150746,0.96026343,0.0,0.0,0.0,0.0,0
244973343,-0.20839117,0.10715294,-0.009711168,0.27835003,-0.022137811,-0.01598336,0.96009153,0.0,0.0,0.0,0.0,0
245005354,0.07448499,0.2776961,0.034789797,0.27840328,-0.02165702,-0.015687339,0.96009195,0.0,0.0,0.0,0.0,0
245037343,0.056699015,0.1447601,-0.030735271,0.27873504,-0.020804651,-0.016155563,0.9600067,0.0,0.0,0.0,0.0,0
245069343,-0.028564664,-0.20119171,0.012298308,0.27887645,-0.02070348,-0.016091364,0.9599689,0.0,0.0,0.0,0.0,0
245102143,-0.15413886,-0.14929526,-0.020128727,0.2792767,-0.02130171,-0.015605022,0.9598475,0.0,0.0,0.0,0.0,0
245134143,0.12563658,-0.2866028,-0.015267041,0.27976036,-0.021711718,-0.015216498,0.95970374,0.0,0.0,0.0,0.0,0
245166143,-0.060789555,0.06990589,0.0012257826,0.27980027,-0.022017583,-0.01540172,0.9596822,0.0,0.0,0.0,0.0,0
245194143,0.0012021777,0.1323453,0.006634626,0.2800719,-0.020818545,-0.015815185,0.959623,0.0,0.0,0.0,0.0,0
245226144,-0.105165295,-0.31576473,0.025827695,0.28015244,-0.020260587,-0.01583474,0.95961106,0.0,0.0,0.0,0.0,0
245258145,-0.044485755,-0.19414029,0.0010162396,0.28037712,-0.021054428,-0.015412253,0.95953524,0.0,0.0,0.0,0.0,0
245290161,0.0917086,-0.026113734,-0.007164102,0.28047705,-0.021435479,-0.014978157,0.95950454,0.0,0.0,0.0,0.0,0
245322143,-0.009744714,0.02788727,-0.021177772,0.28066373,-0.021723138,-0.015101585,0.95944154,0.0,0.0,0.0,0.0,0
245354143,-0.0783092,0.1452393,0.0065433467,0.2808347,-0.021327281,-0.015250411,0.95939803,0.0,0.0,0.0,0.0,0
245386143,-0.17112502,0.18536633,0.008199793,0.281141,-0.020884888,-0.015368585,0.9593161,0.0,0.0,0.0,0.0,0
245418143,-0.04087221,0.011014618,0.01543597,0.28146905,-0.020608334,-0.015134482,0.95922965,0.0,0.0,0.0,0.0,0
245446150,-0.09861982,-0.22806099,-0.0010607531,0.2817946,-0.02102817,-0.014771661,0.9591306,0.0,0.0,0.0,0.0,0
245478143,-0.07378729,0.15010792,-0.0018369704,0.28197575,-0.021691732,-0.014578521,0.95906556,0.0,0.0,0.0,0.0,0
245510143,-0.070818715,0.41918492,-0.0017885063,0.28211755,-0.021444501,-0.014548074,0.95902985,0.0,0.0,0.0,0.0,0
245542143,0.026190232,0.36972243,-0.009433023,0.28238198,-0.02047247,-0.014731371,0.9589704,0.0,0.0,0.0,0.0,0
245574143,0.02963111,0.04391243,-0.011957303,0.28262457,-0.019916778,-0.014696366,0.9589112,0.0,0.0,0.0,0.0,0
245606143,0.07144398,-0.27224654,-0.0043752957,0.28277758,-0.019886512,-0.014802391,0.95886505,0.0,0.0,0.0,0.0,0
245638143,-0.07825156,-0.24097076,0.034003768,0.2829081,-0.02030367,-0.014406784,0.9588239,0.0,0.0,0.0,0.0,0
245670143,-0.06532758,-0.10421792,0.02372615,0.2831547,-0.020568676,-0.014250379,0.9587478,0.0,0.0,0.0,0.0,0
245698143,0.12324862,0.18404406,-0.0062837508,0.28349116,-0.020374348,-0.014084201,0.95865494,0.0,0.0,0.0,0.0,0
245730145,0.09064293,0.113028094,0.011208165,0.2838783,-0.019997835,-0.014261924,0.9585457,0.0,0.0,0.0,0.0,0
245762184,0.049324386,-0.1255354,0.0011101761,0.28405932,-0.019691223,-0.014455107,0.95849556,0.0,0.0,0.0,0.0,0
245794143,-0.07248367,-0.23612031,0.01682916,0.28428757,-0.019879667,-0.014394858,0.95842487,0.0,0.0,0.0,0.0,0
245826143,-0.11128496,-0.17016663,0.0095385155,0.2845809,-0.020187264,-0.014084952,0.958336,0.0,0.0,0.0,0.0,0
245858143,-0.11522564,0.06302215,-0.016082007,0.28494772,-0.020497091,-0.013984582,0.95822185,0.0,0.0,0.0,0.0,0
245890143,-0.05425487,0.22666311,-0.027759803,0.28497463,-0.020299027,-0.013933999,0.9582188,0.0,0.0,0.0,0.0,0
245922144,-0.051488876,0.25266466,-0.01972064,0.2853201,-0.019964136,-0.014081702,0.9581209,0.0,0.0,0.0,0.0,0
245950143,-0.025406022,-0.11156283,0.03427777,0.2853784,-0.019533707,-0.014179718,0.958111,0.0,0.0,0.0,0.0,0
245982943,-0.06600641,-0.1220317,-0.012949181,0.28589123,-0.019725235,-0.013999918,0.95795673,0.0,0.0,0.0,0.0,0
246014943,-0.050399818,-0.05688011,0.014848134,0.28616717,-0.019997558,-0.013738111,0.9578725,0.0,0.0,0.0,0.0,0
246046943,0.014020006,0.033318467,-0.030203689,0.2866425,-0.020144567,-0.013583033,0.9577295,0.0,0.0,0.0,0.0,0
246078943,0.11812574,0.07885683,0.015703889,0.2869383,-0.019944474,-0.013677105,0.95764375,0.0,0.0,0.0,0.0,0
246110943,0.04739156,0.14070888,0.0026732287,0.28725028,-0.019643348,-0.013657313,0.9575567,0.0,0.0,0.0,0.0,0
246138943,0.05713801,-0.1839612,-0.013530336,0.28775072,-0.019122237,-0.013821375,0.9574147,0.0,0.0,0.0,0.0,0
246170943,0.07745351,-0.14062166,0.003320597,0.28785384,-0.019353285,-0.0135832615,0.95738244,0.0,0.0,0.0,0.0,0
246202943,-0.055518102,0.020042831,0.021950766,0.28830335,-0.01971539,-0.013423923,0.95724213,0.0,0.0,0.0,0.0,0
246234943,-0.14730415,0.07985698,0.018190345,0.28862578,-0.019793764,-0.013375616,0.9571439,0.0,0.0,0.0,0.0,0
246266944,0.14914072,-0.08853278,0.004727928,0.289028,-0.019218931,-0.013206985,0.9570366,0.0,0.0,0.0,0.0,0
246298943,0.05389549,0.20625548,0.0071548023,0.28932583,-0.019351881,-0.013101352,0.95694536,0.0,0.0,0.0,0.0,0
246330943,-0.22557312,0.018076792,0.0061616553,0.28982267,-0.01902484,-0.013496658,0.9567961,0.0,0.0,0.0,0.0,0
246362943,0.15347807,-0.14269234,-0.0077816057,0.2901498,-0.018879553,-0.012943803,0.9567074,0.0,0.0,0.0,0.0,0
246390943,-0.08524803,-0.23124024,-0.020327313,0.29049006,-0.019073213,-0.012877167,0.95660126,0.0,0.0,0.0,0.0,0
246422943,0.15981154,0.17362511,0.008047299,0.29077965,-0.019568339,-0.012478974,0.9565086,0.0,0.0,0.0,0.0,0
246454943,-0.11273972,-0.09784916,-0.014151711,0.29130244,-0.019369999,-0.012542194,0.9563527,0.0,0.0,0.0,0.0,0
246486943,0.12652126,0.23306511,0.028783817,0.29164243,-0.019519541,-0.012201713,0.95625037,0.0,0.0,0.0,0.0,0
246518943,-0.08115265,-0.100668274,-0.025217358,0.29216284,-0.018960414,-0.012620283,0.9560974,0.0,0.0,0.0,0.0,0
246550987,0.009585555,0.056563053,0.035026364,0.29240626,-0.01923883,-0.01251822,0.9560187,0.0,0.0,0.0,0.0,0
246582943,0.058206446,-0.10430238,-0.030250248,0.2927104,-0.019169359,-0.012376164,0.95592886,0.0,0.0,0.0,0.0,0
246614943,-0.10061618,-0.050482724,0.027117178,0.29319292,-0.019312568,-0.012331071,0.9557787,0.0,0.0,0.0,0.0,0
246642943,0.008492982,0.012897997,0.022741433,0.29355937,-0.019306794,-0.012031114,0.9556701,0.0,0.0,0.0,0.0,0
246674943,-0.06724929,0.0337292,0.008935824,0.29409048,-0.019186955,-0.011972337,0.95551,0.0,0.0,0.0,0.0,0
246706943,-0.14799425,0.04734719,0.024011334,0.29450044,-0.019077169,-0.012047331,0.955385,0.0,0.0,0.0,0.0,0
246738943,-0.14736027,0.05283705,0.006543848,0.29494917,-0.019067392,-0.011880451,0.9552488,0.0,0.0,0.0,0.0,0
246770949,0.07322189,0.034192182,8.683419e-05,0.29542542,-0.019096196,-0.01155038,0.9551051,0.0,0.0,0.0,0.0,0
246802943,0.19603589,0.0038457399,-0.016373878,0.29585406,-0.019201277,-0.011448851,0.9549715,0.0,0.0,0.0,0.0,0
246834943,0.24182995,-0.034372002,-0.022546384,0.29639858,-0.019310357,-0.01145841,0.95480037,0.0,0.0,0.0,0.0,0
246866943,0.20039704,-0.05433455,-0.0051281354,0.2968334,-0.01931621,-0.011614406,0.9546633,0.0,0.0,0.0,0.0,0
246895743,-0.06789531,0.056956578,-0.0035680076,0.2972436,-0.019505112,-0.012041855,0.95452654,0.0,0.0,0.0,0.0,0
246927743,-0.083282165,0.035173353,-0.012863787,0.29779872,-0.019364186,-0.011938923,0.9543576,0.0,0.0,0.0,0.0,0
246959743,-0.095142335,0.013479099,0.013141254,0.2983484,-0.019264543,-0.011903935,0.95418835,0.0,0.0,0.0,0.0,0
