timestamp,timestamp_received,id,q[0],q[1],q[2],q[3],x,y,z
291288191,291288192,240,-0.70734125,-0.0003837144,-0.00012925199,-0.7068721,-0.2979627,-3.489932,-0.9995288
291586311,291586311,240,-0.7071526,-0.0003121699,-3.4476165e-05,-0.707061,-0.29790515,-3.4899223,-0.9995014
291593021,291593021,240,-0.70735747,-0.0010369198,-0.0007718381,-0.7068549,-0.29791495,-3.4899414,-0.99953854
292202226,292202227,240,-0.70737857,-0.00016211097,3.730506e-05,-0.7068349,-0.29791096,-3.4899335,-0.9994878
292208024,292208024,240,-0.70732856,-0.0006152689,-0.00020590737,-0.70688474,-0.29793945,-3.4899306,-0.9995071
292509388,292509388,240,-0.70718926,-0.00033330827,-0.000547335,-0.707024,-0.29792094,-3.4899528,-0.99952954
292516017,292516017,240,-0.70784616,-0.003926582,-0.002898691,-0.70634985,-0.29778373,-3.4899647,-0.9996463
292817346,292817346,240,-0.7075342,-0.0024318052,-0.0018116458,-0.7066726,-0.29793707,-3.4899204,-0.9995285
292824016,292824017,240,-0.7073574,-0.0010547716,-0.0010636462,-0.70685446,-0.2979127,-3.4899428,-0.99952173
293122082,293122082,240,-0.7074077,-0.0015795865,-0.0013847047,-0.7068027,-0.29793245,-3.4898596,-0.9996007
293130061,293130061,240,-0.70730793,-0.00043734178,-3.0194986e-05,-0.7069055,-0.29790786,-3.4899433,-0.99950117
293429181,293429181,240,-0.7070557,-0.00039699135,0.000109925866,-0.7071579,-0.2979014,-3.4899695,-0.99949867
293436084,293436085,240,-0.70744663,-0.00031135758,-0.00034833484,-0.7067666,-0.2979364,-3.4899416,-0.9995291
293737526,293737527,240,-0.70745826,-0.0005868799,-0.0001665341,-0.7067549,-0.29792735,-3.4899225,-0.99951535
293742633,293742633,240,-0.7074268,-0.002539551,-0.002380389,-0.70677817,-0.2978526,-3.4899552,-0.999632
294046633,294046633,240,-0.70709133,-0.00031416133,-2.3234294e-05,-0.70712215,-0.29793617,-3.4899774,-0.99949056
294050020,294050020,240,-0.7073387,-0.00057199027,-4.9112172e-05,-0.70687467,-0.29794154,-3.489924,-0.99952316
294351222,294351223,240,-0.70750695,-0.001321005,-0.0009226581,-0.70670456,-0.2979675,-3.4898992,-0.99948424
294359018,294359018,240,-0.70790565,0.00039190153,0.0004679826,-0.7063068,-0.29790702,-3.4900188,-0.9994686
294658150,294658150,240,-0.7073439,-0.00070971047,-0.0007393869,-0.7068688,-0.2979152,-3.4899747,-0.99951774
294667034,294667034,240,-0.70731115,-0.0015408957,-0.0009911044,-0.70690006,-0.2978747,-3.4899693,-0.9995768
294967332,294967332,240,-0.70737255,-0.00019835526,-0.00015405437,-0.70684105,-0.29790723,-3.4899492,-0.9994874
294972098,294972099,240,-0.70742613,-0.00039373315,0.00017834094,-0.70678717,-0.2979538,-3.4898984,-0.99951375
295274463,295274463,240,-0.70872843,0.0014907722,-0.0008030481,-0.7054794,-0.2980611,-3.4899392,-0.9994112
295282012,295282013,240,-0.7073166,-0.00035887316,-5.4892976e-06,-0.7068968,-0.2979327,-3.48992,-0.9995188
295579128,295579128,240,-0.7073782,-8.382938e-05,-0.00013198619,-0.70683527,-0.2979421,-3.4899452,-0.9994835
295618099,295618100,240,-0.7078469,-0.0038258794,-0.002963063,-0.7063493,-0.29783514,-3.4899392,-0.9996387
295684486,295684486,240,-0.707476,-0.00048721675,-0.00049196946,-0.70673704,-0.29794034,-3.4899402,-0.9994814
295735533,295735533,240,-0.707267,-0.00025943786,-0.00027388858,-0.70694655,-0.29795223,-3.4899318,-0.9994825
295768101,295768101,240,-0.70740736,-0.0006237066,-0.00015258299,-0.70680577,-0.29793167,-3.489925,-0.9995053
295887399,295887400,240,-0.70760995,0.00021004454,0.00031780562,-0.7066032,-0.29798973,-3.4899464,-0.99942267
295890070,295890070,240,-0.7073503,-0.0015467618,-0.0015365276,-0.7068598,-0.29798117,-3.489918,-0.9994485
296194209,296194209,240,-0.7073519,-0.00030677277,-8.12128e-05,-0.70686144,-0.29793504,-3.4899359,-0.99949825
296202006,296202006,240,-0.70731014,-0.002869072,-0.0021007396,-0.7068945,-0.29783392,-3.4899611,-0.9996142
296502262,296502262,240,-0.7078616,-7.481567e-05,0.00032091924,-0.7063511,-0.29790434,-3.4900374,-0.9994554
296507022,296507023,240,-0.7075469,-0.0005358851,-1.4041075e-05,-0.70666623,-0.2979557,-3.4899766,-0.99949265
296809219,296809219,240,-0.70725954,-0.0005392004,-2.0681837e-05,-0.70695376,-0.29791316,-3.489928,-0.9994831
297116223,297116224,240,-0.70744187,-0.0005649122,-0.000109842695,-0.7067713,-0.29793304,-3.4899263,-0.9995133
297121237,297121237,240,-0.70778775,-0.004149802,-0.0027942983,-0.7064075,-0.29778156,-3.4899662,-0.9996451
297423309,297423310,240,-0.7073272,2.0779045e-05,6.186164e-05,-0.7068863,-0.29793313,-3.4899046,-0.9994884
297428138,297428138,240,-0.70759,0.00012617986,0.00023028514,-0.7066233,-0.29795718,-3.4899776,-0.99945647
297731103,297731104,240,-0.7073624,-0.0007268934,-0.00032905358,-0.70685065,-0.29788423,-3.4899454,-0.99954265
297738020,297738020,240,-0.7074532,-0.000220245,-0.00026025382,-0.7067602,-0.29796427,-3.4899025,-0.99949753
298039344,298039345,240,-0.7071818,-0.00041525302,0.00022558935,-0.70703167,-0.2978916,-3.489933,-0.99952227
298046019,298046020,240,-0.7087164,0.0013694093,-0.0010993502,-0.7054915,-0.29814428,-3.4898608,-0.99943763
298348209,298348210,240,-0.7076518,-0.0040790783,-0.0030536873,-0.7065431,-0.29778033,-3.4899738,-0.99968714
298353177,298353177,240,-0.7075506,-0.00051220047,-0.0004038983,-0.7066624,-0.2979426,-3.4899135,-0.9995237
298652218,298652218,240,-0.7075259,-0.00022556358,-9.645607e-05,-0.7066874,-0.2979573,-3.4899461,-0.9995182
298660121,298660121,240,-0.707298,-0.000310388,3.9419498e-05,-0.7069156,-0.29790992,-3.4899416,-0.9994925
298959094,298959094,240,-0.7075234,-0.00051129307,-0.00046735874,-0.7066896,-0.29793856,-3.4899287,-0.9995295
298967023,298967024,240,-0.707534,-0.00019114338,-0.000114025526,-0.7066794,-0.29794645,-3.489902,-0.999503
299267636,299267636,240,-0.7076748,-0.0003434331,-0.00035866385,-0.7065382,-0.29792383,-3.4899611,-0.9995052
299274004,299274004,240,-0.7077069,-0.0022375938,-0.0020061447,-0.70649976,-0.29784232,-3.4899533,-0.9996053
299573242,299573242,240,-0.7078757,0.00015275099,0.00017034974,-0.706337,-0.29789236,-3.4900029,-0.999484
299581356,299581357,240,-0.70778865,-0.0028070868,-0.002000933,-0.7064159,-0.29785794,-3.4899054,-0.99961126
299881188,299881188,240,-0.7072687,-0.00083074404,-0.0004234026,-0.7069442,-0.2979228,-3.4899344,-0.9995445
299885496,299885496,240,-0.7074064,-3.1435495e-05,-0.00010039816,-0.7068071,-0.29791224,-3.4899313,-0.9995156
300188099,300188099,240,-0.708002,-0.003835891,-0.002768777,-0.70619476,-0.29782185,-3.4899917,-0.9996579
300192378,300192379,240,-0.7073889,-0.00014020513,-9.651693e-05,-0.7068247,-0.29794952,-3.4899094,-0.99949443
300495248,300495248,240,-0.7075434,-5.1518247e-05,-0.00046823028,-0.70666975,-0.2978988,-3.4899654,-0.9994938
300535094,300535094,240,-0.70740736,-0.00027907197,0.00019088582,-0.70680606,-0.29788446,-3.489947,-0.99952286
300805361,300805362,240,-0.70767826,-0.00024492762,-0.00030774422,-0.70653474,-0.29795933,-3.4899395,-0.99951845
300808036,300808036,240,-0.7072683,-0.00015073651,0.0001840541,-0.7069453,-0.29792792,-3.4899197,-0.99949306
301109820,301109821,240,-0.70731455,-0.000609328,2.0218737e-05,-0.7068987,-0.29791725,-3.4899366,-0.99951816
301116020,301116020,240,-0.70744973,0.00013974178,-6.722863e-05,-0.7067637,-0.29785746,-3.4899855,-0.9995242
301419146,301419146,240,-0.707481,-0.00032045745,-0.00013705743,-0.7067323,-0.29795104,-3.4899175,-0.9995197
301424104,301424105,240,-0.7073282,-0.00020999715,-0.000105606036,-0.7068853,-0.29790774,-3.489931,-0.99949515
301724323,301724323,240,-0.7076616,-0.0030731536,-0.0019112335,-0.7065423,-0.29789317,-3.4899037,-0.9996512
301731004,301731004,240,-0.7077548,-0.0034122264,-0.0025096152,-0.70644546,-0.29784587,-3.4899662,-0.99964
302033575,302033576,240,-0.7077192,-0.0019234478,-0.0018407906,-0.7064888,-0.29790276,-3.4899278,-0.999593
302037156,302037156,240,-0.7075951,-0.00014189546,-0.00019206393,-0.7066181,-0.29796922,-3.4898987,-0.9994961
302340374,302340375,240,-0.7073372,-0.0007545006,-0.00027082788,-0.7068759,-0.2979077,-3.489912,-0.99952257
302342725,302342726,240,-0.7075717,-0.0006642643,-0.0005174169,-0.706641,-0.2979613,-3.4898887,-0.9995168
302645392,302645392,240,-0.7074336,-0.0004025579,-0.00012855597,-0.7067797,-0.29789484,-3.489941,-0.9995147
302651292,302651292,240,-0.70741194,-0.00030630382,-0.00019249928,-0.7068014,-0.29793128,-3.4899597,-0.999502
302953269,302953269,240,-0.7074766,0.0001100376,-0.0002919118,-0.7067368,-0.2979256,-3.4899678,-0.9995096
302957237,302957237,240,-0.7073835,-0.000175856,6.1943196e-05,-0.7068301,-0.29793802,-3.489919,-0.9995015
303262276,303262277,240,-0.70787936,-0.0004269268,9.798857e-05,-0.70633316,-0.29788795,-3.4900339,-0.9994941
303265267,303265267,240,-0.7075469,-0.0007592276,-0.0007483003,-0.7066657,-0.29792443,-3.4899423,-0.99953014
303569825,303569826,240,-0.7074818,-0.0006562446,-0.00037031568,-0.7067312,-0.29798543,-3.4899035,-0.9995326
303573110,303573110,240,-0.70757985,-0.00036662703,-0.00011650854,-0.7066333,-0.2979482,-3.489908,-0.9995128
303874222,303874222,240,-0.7075991,-0.0005989819,-1.8980425e-05,-0.7066139,-0.29795614,-3.4899309,-0.999504
303882048,303882048,240,-0.7078644,-0.0002668475,0.00054087257,-0.7063481,-0.29787773,-3.4900115,-0.99947965
304185195,304185195,240,-0.7077612,-0.0033204434,-0.0027138777,-0.7064387,-0.29787523,-3.489957,-0.99961793
304187021,304187022,240,-0.70807207,0.00017902572,0.00018880358,-0.7061402,-0.29790667,-3.4900117,-0.9994913
304488772,304488773,240,-0.7074181,-0.0005732418,-0.00043178748,-0.706795,-0.29793432,-3.4899127,-0.99950075
304496118,304496118,240,-0.7073952,-0.00044059745,-3.269266e-05,-0.7068182,-0.2979324,-3.4899333,-0.99951506
304798319,304798319,240,-0.7075641,-0.0008591741,-0.0007799114,-0.7066482,-0.29791787,-3.4899294,-0.9995686
304802141,304802141,240,-0.70731956,-0.00012982846,-0.00017113947,-0.70689404,-0.29792464,-3.4899516,-0.9995059
305103200,305103201,240,-0.7076886,-0.0019711321,-0.002425996,-0.7065177,-0.29783964,-3.4900124,-0.9995865
305110693,305110693,240,-0.70738155,-0.0005017782,-0.00013754502,-0.70683175,-0.29790008,-3.4899302,-0.9995177
305413406,305413406,240,-0.7076443,-0.0007471892,-0.000290706,-0.70656854,-0.29794472,-3.4899025,-0.99952674
305415565,305415565,240,-0.7074818,-0.000353575,4.398747e-05,-0.70673156,-0.29791713,-3.4899275,-0.999504
305718155,305718156,240,-0.70733845,-0.000734472,1.6512799e-05,-0.7068748,-0.29790822,-3.489925,-0.9995067
305726018,305726018,240,-0.707963,0.0002619672,0.00023186798,-0.7062495,-0.2979612,-3.4899654,-0.99945307
306026417,306026417,240,-0.70815414,3.0589727e-05,-1.8091394e-05,-0.7060579,-0.297896,-3.4899652,-0.99949056
306031164,306031164,240,-0.70734245,-0.00021953127,-1.6901802e-05,-0.7068711,-0.29792964,-3.4899154,-0.99950397
306331341,306331341,240,-0.7073132,-0.0002468071,-0.0005056438,-0.70690024,-0.29787928,-3.4899614,-0.99951684
306334262,306334262,240,-0.7074127,-0.00050375896,-0.0006042992,-0.7068003,-0.2979311,-3.4899282,-0.9995311
306641957,306641958,240,-0.70766294,-0.0024776845,-0.0023042117,-0.7065422,-0.2978974,-3.4899554,-0.99959946
306649215,306649215,240,-0.70790464,-0.004205096,-0.0032816762,-0.7062879,-0.29783437,-3.4899452,-0.999681
306946124,306946125,240,-0.7078442,0.00020812449,0.00012726804,-0.70636857,-0.29795158,-3.4899654,-0.99950504
306954006,306954006,240,-0.707316,-0.00042102844,7.170819e-05,-0.70689744,-0.2979418,-3.489888,-0.9994973
307255674,307255674,240,-0.7074889,-0.0007000239,-0.00052463566,-0.706724,-0.2979475,-3.4899182,-0.9995353
307259091,307259091,240,-0.7078524,1.14595605e-05,-4.1196326e-05,-0.70636046,-0.29788285,-3.4900532,-0.9994752
307563273,307563274,240,-0.7074634,-0.000608845,-0.0003349914,-0.70674974,-0.29797778,-3.4898884,-0.9995312
307568332,307568333,240,-0.7071504,-0.0017720159,-0.0017805663,-0.70705867,-0.2978538,-3.4899254,-0.99959683
307868107,307868107,240,-0.7075381,-4.024987e-05,-1.6229505e-05,-0.70667523,-0.29793444,-3.489969,-0.99951214
307875119,307875119,240,-0.7077382,-3.8308994e-05,0.0002230349,-0.7064747,-0.29793504,-3.489964,-0.9994769
308179798,308179798,240,-0.7074268,-0.00044466212,-0.00010714783,-0.70678663,-0.29792225,-3.4899864,-0.99950033
308183356,308183356,240,-0.70770806,-0.0007028422,-0.001352126,-0.7065035,-0.2978909,-3.4899485,-0.99953854
308484339,308484339,240,-0.70740527,-0.0022356173,-0.0018302992,-0.70680237,-0.2978912,-3.49,-0.999638
308490223,308490224,240,-0.7075124,-0.0003553452,-7.840398e-05,-0.70670086,-0.29792526,-3.4898996,-0.99950457
308791123,308791123,240,-0.7073978,-1.3288718e-05,-0.000325989,-0.7068156,-0.29788396,-3.489949,-0.999494
308798092,308798093,240,-0.707225,-0.0004524888,-0.00020588636,-0.70698833,-0.29788154,-3.4899724,-0.99951464
309099172,309099173,240,-0.70737684,-0.0006096462,-0.00035317987,-0.7068364,-0.29793236,-3.489929,-0.99951404
309103290,309103290,240,-0.7078169,-0.004319088,-0.002827287,-0.70637715,-0.2978108,-3.489978,-0.9996563
309403488,309403488,240,-0.7078317,0.00032057255,0.000120086115,-0.7063811,-0.29787374,-3.4900167,-0.99946606
309409397,309409398,240,-0.7078821,-0.00017511204,-0.0003323205,-0.7063306,-0.2978988,-3.4900117,-0.9994673
309711142,309711143,240,-0.70733756,-0.00064979383,-0.00036231443,-0.7068756,-0.29792908,-3.489924,-0.99950653
309717197,309717198,240,-0.7076769,1.4802742e-06,-0.0003383676,-0.7065362,-0.2979352,-3.4899364,-0.9995124
310020399,310020400,240,-0.70738965,-0.00022138236,-0.0001619568,-0.70682377,-0.29794857,-3.4899223,-0.99947596
310026083,310026083,240,-0.70732796,-0.0005320659,-0.00033405246,-0.7068853,-0.2979429,-3.4899356,-0.99950397
310328194,310328195,240,-0.7074272,0.00012184747,-3.6293266e-05,-0.70678616,-0.29789954,-3.4899404,-0.9994922
310334342,310334342,240,-0.7071246,-0.0007647712,-0.00011223187,-0.70708865,-0.29794076,-3.4899375,-0.99951637
310635071,310635071,240,-0.70728445,-0.00021049238,-0.0003172044,-0.70692897,-0.29791027,-3.4899497,-0.9994835
310638223,310638223,240,-0.7073591,-6.8649686e-05,-0.00034902612,-0.7068544,-0.29795676,-3.4899366,-0.99948347
310940348,310940348,240,-0.7078279,0.0001657661,0.00020845058,-0.70638496,-0.2979562,-3.4899943,-0.9994993
310949023,310949023,240,-0.7074994,-0.00018049158,-0.00069435954,-0.7067137,-0.29792508,-3.489938,-0.99949694
311248190,311248190,240,-0.70757127,-0.00047593607,-0.00027755887,-0.70664185,-0.29796275,-3.489904,-0.99950665
311255126,311255126,240,-0.7073218,-0.0018876981,-0.0012362866,-0.70688814,-0.29791036,-3.489938,-0.99957204
311557362,311557362,240,-0.707229,-0.00021414948,-0.0002317771,-0.70698446,-0.29791868,-3.4899535,-0.99948597
311560538,311560538,240,-0.70745033,-0.00023607063,-0.00065784436,-0.70676273,-0.29790363,-3.489956,-0.99949324
311865350,311865350,240,-0.70754313,-0.000741653,-0.00051020214,-0.7066696,-0.297948,-3.4899423,-0.9995435
311868115,311868115,240,-0.7073747,-0.0003363148,-0.00025379614,-0.7068387,-0.2979223,-3.489944,-0.99949646
312169352,312169352,240,-0.70743,-0.00014247852,-0.00015141816,-0.7067834,-0.29793707,-3.489941,-0.999495
312176117,312176117,240,-0.7076527,-0.0003057679,-0.00031485382,-0.70656025,-0.2979742,-3.489933,-0.99950796
312477224,312477224,240,-0.70723647,7.21088e-05,-0.00019478874,-0.70697707,-0.2979047,-3.489939,-0.9994942
312483010,312483010,240,-0.7080472,-0.00055125676,-2.337656e-05,-0.706165,-0.29791144,-3.490011,-0.99949396
312784368,312784369,240,-0.7072171,-0.00055552885,-0.000111157686,-0.70699626,-0.29790443,-3.489932,-0.9995004
312791010,312791010,240,-0.7072116,-0.000538818,-0.00015244003,-0.70700175,-0.297934,-3.4899552,-0.9995513
313093764,313093764,240,-0.7075346,-0.00016695863,-0.00015187231,-0.7066788,-0.29788333,-3.4899752,-0.9995373
313096443,313096443,240,-0.7072697,-4.375313e-06,0.000135158,-0.7069438,-0.2979348,-3.4899442,-0.99947846
313398182,313398182,240,-0.70735973,-0.00016191759,-0.00030888198,-0.7068537,-0.29794872,-3.489915,-0.9994774
313404158,313404158,240,-0.70738244,-0.0002343635,-0.00042658197,-0.706831,-0.29793197,-3.4899533,-0.9994861
313707949,313707949,240,-0.7075232,-0.001602688,-0.0010256784,-0.70668757,-0.29797718,-3.4899235,-0.99958676
313712188,313712189,240,-0.7075988,-0.0014249544,-0.0012708307,-0.70661175,-0.29790685,-3.4899344,-0.99955475
314013419,314013419,240,-0.7074417,-0.0008485446,-0.0007672752,-0.7067708,-0.2979607,-3.4899285,-0.9995089
314019019,314019019,240,-0.7080722,-0.0011882866,-0.0010439678,-0.7061383,-0.29793882,-3.489973,-0.9994186
314629410,314629410,240,-0.70742065,-0.00036770702,-0.00035698796,-0.7067926,-0.2979345,-3.4899445,-0.9995047
314633057,314633057,240,-0.70733416,-0.00048422508,-0.00033479917,-0.70687914,-0.29794216,-3.489924,-0.9994898
314934209,314934210,240,-0.70738983,-0.00033868218,-0.0003671939,-0.70682347,-0.29792368,-3.489956,-0.9995181
314942055,314942055,240,-0.70731354,-0.0011892705,-0.0006927904,-0.7068986,-0.2979962,-3.4899037,-0.9994497
315242111,315242112,240,-0.7074749,-0.0025025706,-0.0024146584,-0.7067299,-0.29787523,-3.4899817,-0.9996091
315248738,315248739,240,-0.70741093,-8.192338e-05,-0.00013043733,-0.7068025,-0.29793197,-3.4899235,-0.99950755
315550350,315550350,240,-0.7075183,-5.914265e-05,-5.5923215e-06,-0.70669514,-0.2979269,-3.4899166,-0.99949664
315602102,315602103,240,-0.70769197,-0.00021638858,0.00031500767,-0.7065211,-0.2979336,-3.4899843,-0.9994971
315635101,315635102,240,-0.70755094,-0.00036618242,-0.00015256269,-0.7066622,-0.29791796,-3.4899328,-0.9994982
315858761,315858761,240,-0.7074484,-0.00061430724,-0.0002820126,-0.7067647,-0.2979312,-3.489931,-0.99948806
315861015,315861015,240,-0.70746243,-0.0002225894,-9.295289e-05,-0.706751,-0.2979146,-3.4899516,-0.9995222
316166329,316166330,240,-0.70732385,-0.00023841157,-0.00042782156,-0.70688957,-0.29791275,-3.4899604,-0.99950844
316219289,316219289,240,-0.7074517,-0.00042468516,-0.00036463293,-0.70676154,-0.2979311,-3.489932,-0.9994818
316269177,316269177,240,-0.70752347,-0.0003458121,6.725962e-05,-0.7066897,-0.29793617,-3.4899313,-0.99951094
316471327,316471327,240,-0.7074963,-0.00014405602,0.00023013976,-0.70671713,-0.2979566,-3.4899764,-0.9994768
316502087,316502088,240,-0.7074672,-0.001608663,-0.0009345962,-0.7067438,-0.29794157,-3.489907,-0.99946845
316569220,316569220,240,-0.7073797,-0.00045785395,-0.00010752947,-0.7068336,-0.29792637,-3.4899173,-0.99950904
316585172,316585172,240,-0.707368,-0.00065873755,-0.0006171455,-0.70684487,-0.2979091,-3.4899676,-0.99952507
316668915,316668916,240,-0.70730406,-0.0003884378,-0.00044038318,-0.70690924,-0.29793936,-3.4899445,-0.9994986
316702160,316702160,240,-0.7073831,6.762594e-05,-0.0004217032,-0.7068303,-0.2979439,-3.489972,-0.9995187
316785168,316785168,240,-0.7075332,0.00029986454,-2.8964948e-06,-0.7066802,-0.29793537,-3.48997,-0.99949354
316819091,316819092,240,-0.70750767,-5.331296e-05,-0.000111910245,-0.70670563,-0.29792434,-3.4899223,-0.999494
316885162,316885162,240,-0.7074183,-0.0012949579,-0.0006983378,-0.70679355,-0.29796767,-3.4899023,-0.99947023
316919253,316919253,240,-0.7073502,-0.0034973754,-0.0025837668,-0.70684993,-0.29796496,-3.4898837,-0.999581
316969296,316969296,240,-0.7074248,-0.0004785129,-6.29911e-05,-0.7067886,-0.29794964,-3.4899302,-0.9995183
317038049,317038049,240,-0.707576,-0.00019228212,-0.0003204188,-0.7066372,-0.2979169,-3.4899552,-0.99950725
317122010,317122011,240,-0.707444,-0.000105277315,4.2187436e-05,-0.70676947,-0.29792944,-3.4899302,-0.9994891
317169391,317169391,240,-0.7073442,-0.00047642167,-0.00017774275,-0.70686924,-0.29787403,-3.4899507,-0.99948704
317186085,317186085,240,-0.7074387,-0.0010755893,-0.00014590197,-0.7067739,-0.29791442,-3.4899461,-0.9995126
317270050,317270051,240,-0.7072698,-0.00041173643,-8.318587e-05,-0.70694363,-0.2979334,-3.4899511,-0.9995154
317320074,317320074,240,-0.7074132,-0.00011124969,-0.00025404737,-0.7068003,-0.2979317,-3.489927,-0.9995193
317352099,317352100,240,-0.7080344,-0.0027061284,-0.0026367144,-0.706168,-0.29782185,-3.4899871,-0.9996884
317418107,317418107,240,-0.70745826,-0.00030642317,-0.00016811762,-0.7067551,-0.2979377,-3.4899337,-0.9995073
317452153,317452153,240,-0.70715314,-0.000637988,-0.0001868939,-0.7070602,-0.29791498,-3.4899728,-0.9995075
317535145,317535145,240,-0.7072925,-0.00049404526,-0.00031155845,-0.7069208,-0.29790846,-3.4899504,-0.9995
317585661,317585662,240,-0.7074419,-0.00051490933,-0.00028156923,-0.7067713,-0.29794627,-3.4899337,-0.9995151
317633996,317633996,240,-0.7073322,-0.0025555748,-0.002335199,-0.70687294,-0.29787877,-3.489928,-0.99964225
317685773,317685773,240,-0.70746034,-0.00047578907,7.4536045e-05,-0.70675296,-0.29792118,-3.4899204,-0.9995149
317735121,317735121,240,-0.70746213,-0.0004803247,-0.000102734346,-0.7067511,-0.29794297,-3.4899287,-0.99950695
317785646,317785646,240,-0.70783776,-0.002298439,-0.0020572518,-0.7063684,-0.29793152,-3.4900105,-0.99963665
317853598,317853598,240,-0.7075134,-0.00016418767,-0.00010822622,-0.7067,-0.29789773,-3.4899447,-0.9995012
317870188,317870188,240,-0.7074154,-0.00026282974,-0.00035222122,-0.70679796,-0.2978906,-3.489946,-0.9995146
317952099,317952099,240,-0.7077262,-8.373249e-05,0.00028172645,-0.70648676,-0.29792202,-3.4900012,-0.999489
318002415,318002415,240,-0.7073869,-0.00042183726,4.82198e-05,-0.7068264,-0.29792854,-3.4899182,-0.9995159
318052093,318052094,240,-0.7074689,-0.0005461748,-0.0001678997,-0.70674425,-0.29789692,-3.489941,-0.99952644
318119797,318119797,240,-0.70733994,-0.00045470745,-0.00047990115,-0.7068732,-0.29792097,-3.489954,-0.9995272
318170529,318170529,240,-0.70750904,-0.00035241368,-0.00041382152,-0.7067041,-0.29794037,-3.4899447,-0.99952006
318186804,318186804,240,-0.7075344,0.000118342985,-0.00023396853,-0.7066789,-0.29792824,-3.4899423,-0.9995179
318271011,318271011,240,-0.70720905,-0.00015592483,0.00020879267,-0.7070045,-0.29794142,-3.4899447,-0.99949974
318302947,318302947,240,-0.70730895,-0.000109807545,-5.95154e-05,-0.70690453,-0.2979142,-3.4899356,-0.9995084
318368179,318368179,240,-0.70729005,-0.0017237768,-0.0014722875,-0.7069199,-0.29790422,-3.4899626,-0.9996083
318419992,318419993,240,-0.7073739,-0.00028603955,-0.00022066414,-0.70683944,-0.2979392,-3.4899557,-0.99950176
318485247,318485248,240,-0.7074437,-0.0006380278,-0.00036758295,-0.70676935,-0.29789954,-3.4899328,-0.99951524
318519112,318519112,240,-0.7076181,-0.0020199332,-0.0017266101,-0.70659024,-0.29791185,-3.4899173,-0.9996172
318585226,318585226,240,-0.7073873,-2.0746106e-06,-0.0001536094,-0.7068262,-0.29791364,-3.4899497,-0.9995048
318602089,318602089,240,-0.7073045,-0.0002618148,-9.32667e-05,-0.70690906,-0.2979144,-3.4899719,-0.99950033
318719301,318719301,240,-0.7074812,-0.00013475273,-0.00023161818,-0.7067321,-0.2979344,-3.4899487,-0.99947596
318771309,318771309,240,-0.70728475,-0.00031049203,-0.00027221942,-0.7069286,-0.29791468,-3.489956,-0.9995023
318819244,318819245,240,-0.7074552,-0.0021775588,-0.0015648021,-0.70675325,-0.29788652,-3.489948,-0.9996244
318871225,318871225,240,-0.70724595,-0.00010712518,6.076365e-05,-0.7069676,-0.29791334,-3.4899282,-0.99950933
318902127,318902127,240,-0.7071836,-0.00022997706,-9.186731e-05,-0.70703,-0.29790536,-3.4899619,-0.99950796
318970326,318970326,240,-0.70779175,0.00030601898,0.00032676916,-0.70642096,-0.29792622,-3.4900222,-0.999495
319035278,319035279,240,-0.7073143,2.4455153e-06,-0.00021579108,-0.70689917,-0.29792506,-3.4899728,-0.999505
319069179,319069179,240,-0.7073879,-0.00041670442,-0.000112313304,-0.70682544,-0.29792902,-3.4899604,-0.99952525
319152118,319152119,240,-0.70732754,3.2298536e-05,-0.00018033573,-0.706886,-0.29787406,-3.4899588,-0.99949443
319202150,319202150,240,-0.707517,-0.00053222006,-0.000514808,-0.7066959,-0.29790625,-3.4899387,-0.99953556
319251546,319251546,240,-0.707653,-0.0021094014,-0.0015678533,-0.70655537,-0.297905,-3.4899669,-0.99959224
319305034,319305034,240,-0.7074506,-0.0015567229,-0.0009268959,-0.7067606,-0.2979577,-3.489923,-0.99947697
319335091,319335091,240,-0.7074472,-0.00031949728,-0.0001049054,-0.70676625,-0.297924,-3.4899454,-0.9995309
319419119,319419119,240,-0.70760053,-0.0006123983,-0.00031771997,-0.7066124,-0.29791474,-3.4899423,-0.99953824
319435127,319435127,240,-0.7073103,-8.387681e-05,-9.526502e-06,-0.7069032,-0.29793498,-3.4899569,-0.9995004
319504017,319504017,240,-0.7073119,-0.0004254081,-9.2796836e-05,-0.7069015,-0.2978931,-3.4899504,-0.9995156
319552095,319552095,240,-0.70742375,-0.00080882636,-0.0007815153,-0.7067888,-0.29793417,-3.489949,-0.99952906
319618101,319618101,240,-0.70777863,-0.00026230435,-0.00031661554,-0.7064342,-0.29792842,-3.489926,-0.99951404
319671081,319671082,240,-0.7079813,-0.00054175156,-0.00036117167,-0.70623094,-0.2978707,-3.4900234,-0.9994938
319719088,319719088,240,-0.7073809,-3.6543344e-05,-0.00011366526,-0.7068326,-0.29786184,-3.4899657,-0.9994979
319768096,319768096,240,-0.7073762,-0.00012560378,3.4835164e-05,-0.7068374,-0.29791155,-3.489948,-0.9995239
319836110,319836110,240,-0.70746124,-0.0004236312,-0.00034374258,-0.70675194,-0.29790998,-3.4899285,-0.9995165
319885161,319885161,240,-0.7074681,-0.00022311439,-7.694355e-05,-0.70674527,-0.29788634,-3.4899645,-0.99951684
319935134,319935134,240,-0.70730156,-0.0018979746,-0.0012254987,-0.7069084,-0.29790917,-3.4899201,-0.99963313
319988027,319988027,240,-0.7073952,-0.00046872866,-0.00018170947,-0.7068181,-0.29790333,-3.4899354,-0.9995181
