timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
580146179,580146077,0.0011908244,0.0023900617,-0.0002005427,0.0,0.0,0.0,0.0,-1.0
580246978,580246877,0.007453204,-0.004964975,-0.0010706265,0.0,0.0,0.0,0.0,-1.0
580350969,580350877,0.005573392,-0.0066700242,-0.00078461657,0.0,0.0,0.0,0.0,-1.0
580450972,580450877,-0.009573434,0.0028423716,0.00035604235,0.0,0.0,0.0,0.0,-1.0
580550974,580550877,0.0101621235,0.0009297786,-0.000490296,0.0,0.0,0.0,0.0,-1.0
580654981,580654877,0.009001993,-0.0005659228,-0.0010732597,0.0,0.0,0.0,0.0,-1.0
580755907,580755677,-0.001151206,-0.003305161,-0.00010488789,0.0,0.0,0.0,0.0,-1.0
580855778,580855677,0.003351395,0.0023507548,-9.858598e-05,0.0,0.0,0.0,0.0,-1.0
580959776,580959677,0.0015366343,0.0026139603,-0.0003388401,0.0,0.0,0.0,0.0,-1.0
581059804,581059677,0.0009385405,-0.0009211327,-0.0009061014,0.0,0.0,0.0,0.0,-1.0
581159784,581159677,0.0026502018,-0.0031166766,-8.857675e-05,0.0,0.0,0.0,0.0,-1.0
581263776,581263677,0.0016830403,-0.0018146193,0.00026062512,0.0,0.0,0.0,0.0,-1.0
581363778,581363677,-0.0018576969,0.0031478684,-0.0007058077,0.0,0.0,0.0,0.0,-1.0
581464575,581464477,0.00912889,-0.0042314744,-0.0007395114,0.0,0.0,0.0,0.0,-1.0
581568581,581568477,0.008032039,-0.0026099128,-0.00067253615,0.0,0.0,0.0,0.0,-1.0
581668576,581668477,-0.008161826,0.0019225655,0.00048787688,0.0,0.0,0.0,0.0,-1.0
581768576,581768477,0.01012247,0.00012947829,-0.0007391203,0.0,0.0,0.0,0.0,-1.0
581872572,581872478,0.009219201,-0.0010107255,-0.0015039312,0.0,0.0,0.0,0.0,-1.0
581972576,581972477,-0.008217511,-0.0024108146,-0.0003693083,0.0,0.0,0.0,0.0,-1.0
582076578,582076477,-0.0051078843,9.121708e-05,0.00040142104,0.0,0.0,0.0,0.0,-1.0
582177379,582177277,0.004585423,0.0027853334,-0.0007197491,0.0,0.0,0.0,0.0,-1.0
582277381,582277277,0.0035047275,-0.0028469905,-0.0011716445,0.0,0.0,0.0,0.0,-1.0
582377376,582377277,-0.0040546134,-0.0002546379,0.0004613997,0.0,0.0,0.0,0.0,-1.0
582481383,582481277,-0.009356805,-0.0010775016,-0.00016224675,0.0,0.0,0.0,0.0,-1.0
582581379,582581277,0.009508969,0.004323255,-0.0012580606,0.0,0.0,0.0,0.0,-1.0
582685378,582685277,0.020348262,-0.0014615426,-0.00076096284,0.0,0.0,0.0,0.0,-1.0
582785380,582785277,-0.013729237,-0.0034762237,0.00014850743,0.0,0.0,0.0,0.0,-1.0
582885413,582885312,-0.0041501764,0.0037046405,-0.000120385455,0.0,0.0,0.0,0.0,-1.0
582986992,582986886,0.03424754,-0.0028052065,-0.0011225672,0.0,0.0,0.0,0.0,-1.0
583090980,583090877,0.028664075,-0.0044598863,-0.0015385727,0.0,0.0,0.0,0.0,-1.0
583190978,583190877,-0.027962701,-0.00015767373,0.00016350205,0.0,0.0,0.0,0.0,-1.0
583290980,583290877,0.011474183,0.00086543703,-0.00018130342,0.0,0.0,0.0,0.0,-1.0
583394988,583394882,0.010870057,0.0029515545,0.0001990028,0.0,0.0,0.0,0.0,-1.0
583495778,583495677,0.009829355,-0.00506087,0.0005655117,0.0,0.0,0.0,0.0,-1.0
583595968,583595677,-0.014914166,0.0018282431,-0.0008510851,0.0,0.0,0.0,0.0,-1.0
583699776,583699677,-0.016671253,0.0033196802,-0.0012116777,0.0,0.0,0.0,0.0,-1.0
583799780,583799677,0.018319717,0.00048790715,0.0008034301,0.0,0.0,0.0,0.0,-1.0
583903795,583903677,0.029176641,-0.0037040007,-0.00062489934,0.0,0.0,0.0,0.0,-1.0
584003779,584003677,-0.022697179,-0.001279633,-0.0014480435,0.0,0.0,0.0,0.0,-1.0
584103782,584103686,0.0042478973,0.0014974114,-0.0008455377,0.0,0.0,0.0,0.0,-1.0
584204583,584204477,0.028482817,-0.0058372524,0.0015902352,0.0,0.0,0.0,0.0,-1.0
584308578,584308477,0.010692316,-0.00532549,-0.0009971894,0.0,0.0,0.0,0.0,-1.0
584408580,584408477,-0.0363713,0.0012573241,-0.0016826263,0.0,0.0,0.0,0.0,-1.0
584512579,584512477,-0.023577701,0.0005146308,0.00097178435,0.0,0.0,0.0,0.0,-1.0
584612576,584612477,0.025434133,-0.00024819386,-2.2232178e-05,0.0,0.0,0.0,0.0,-1.0
584712576,584712477,-0.0034515157,-0.0024162708,-0.0012985606,0.0,0.0,0.0,0.0,-1.0
584816576,584816477,-0.006961611,-0.0024465455,0.00014945626,0.0,0.0,0.0,0.0,-1.0
584917383,584917278,-0.0032566776,0.0025277508,0.00019965366,0.0,0.0,0.0,0.0,-1.0
585017381,585017277,0.022455879,-0.0038194843,-0.0009281574,0.0,0.0,0.0,0.0,-1.0
585121376,585121277,0.022241417,-0.0040515484,-0.00059537584,0.0,0.0,0.0,0.0,-1.0
585221385,585221277,-0.037887506,0.0018299051,-0.0011863186,0.0,0.0,0.0,0.0,-1.0
585321413,585321312,0.042900424,-0.0028024898,-0.0039507593,0.0,0.0,0.0,0.0,-1.0
585425379,585425277,0.087673,-0.0062688375,-0.0035881333,0.0,0.0,0.0,0.0,-1.0
585525376,585525277,-0.06502922,0.007153296,0.004590203,0.0,0.0,0.0,0.0,-1.0
585625378,585625277,-0.007575561,-0.0033488665,0.0019764702,0.0,0.0,0.0,0.0,-1.0
585726978,585726877,0.10319296,-0.0076975543,-0.007195461,0.0,0.0,0.0,0.0,-1.0
585830987,585830882,0.031251386,-0.01054581,0.004787821,0.0,0.0,0.0,0.0,-1.0
585930978,585930877,0.012514836,-0.0006665832,0.0028028076,0.0,0.0,0.0,0.0,-1.0
586034976,586034877,0.0075203544,-0.0030574603,0.0023291903,0.0,0.0,0.0,0.0,-1.0
586134980,586134878,-0.027608609,-0.0043634567,0.0027250496,0.0,0.0,0.0,0.0,-1.0
586235775,586235677,0.049481135,0.0020715247,-0.0076755546,0.0,0.0,0.0,0.0,-1.0
586339787,586339677,0.042587154,-0.00032634803,0.0021846162,0.0,0.0,0.0,0.0,-1.0
586439776,586439677,-0.025942158,0.00068664167,0.0016039556,0.0,0.0,0.0,0.0,-1.0
586539779,586539677,0.00015586126,-0.0018509044,-0.0049510687,0.0,0.0,0.0,0.0,-1.0
586643960,586643677,0.0016789571,-0.002860146,-0.00045234858,0.0,0.0,0.0,0.0,-1.0
586743776,586743677,-0.0024042313,-9.057927e-06,0.0040404885,0.0,0.0,0.0,0.0,-1.0
586843787,586843677,-0.00097587064,-0.00059358845,-0.0009990194,0.0,0.0,0.0,0.0,-1.0
586948580,586948477,0.011205804,0.0014231824,-0.002036849,0.0,0.0,0.0,0.0,-1.0
587048608,587048477,0.007519903,-0.0032601026,-0.00035526705,0.0,0.0,0.0,0.0,-1.0
587148576,587148477,0.00691894,-0.00017487281,-0.005026788,0.0,0.0,0.0,0.0,-1.0
587252578,587252477,0.0055454774,-0.0007098833,0.0012064754,0.0,0.0,0.0,0.0,-1.0
587352576,587352477,-0.0085085025,-0.0025222548,-0.0009955434,0.0,0.0,0.0,0.0,-1.0
587452584,587452477,0.013191168,0.0017553866,0.00018522351,0.0,0.0,0.0,0.0,-1.0
587556580,587556477,0.015346236,0.0061210366,-0.006482798,0.0,0.0,0.0,0.0,-1.0
587657376,587657277,0.006348159,-0.002995074,-0.00883518,0.0,0.0,0.0,0.0,-1.0
587757415,587757312,-0.005042245,-0.00073901215,0.008265242,0.0,0.0,0.0,0.0,-1.0
587861380,587861277,0.00016811071,-0.004242823,0.007079908,0.0,0.0,0.0,0.0,-1.0
587961379,587961277,0.00033918335,0.0053623253,-0.013977383,0.0,0.0,0.0,0.0,-1.0
588061376,588061277,0.0015759624,-0.006910494,0.00772787,0.0,0.0,0.0,0.0,-1.0
588165385,588165277,0.0046248725,-0.002901189,-0.007444055,0.0,0.0,0.0,0.0,-1.0
588265376,588265277,-0.010030528,0.0010034395,0.0010983826,0.0,0.0,0.0,0.0,-1.0
588369381,588369277,-0.024041247,0.0014889825,0.0051540933,0.0,0.0,0.0,0.0,-1.0
588470980,588470877,0.030340947,0.0038409608,-0.0070013083,0.0,0.0,0.0,0.0,-1.0
588570976,588570877,-0.016296715,-0.004949806,-0.0032615045,0.0,0.0,0.0,0.0,-1.0
588670980,588670877,-0.011725847,-0.0006997976,0.005020707,0.0,0.0,0.0,0.0,-1.0
588775081,588774878,0.0013824158,-0.00052313885,-0.0005333437,0.0,0.0,0.0,0.0,-1.0
588874981,588874877,0.019675618,0.0005287627,-0.0035950635,0.0,0.0,0.0,0.0,-1.0
588975780,588975677,-0.039856683,-0.0030274976,0.00557459,0.0,0.0,0.0,0.0,-1.0
589079778,589079677,-0.019150505,-0.0011242456,-1.6580987e-05,0.0,0.0,0.0,0.0,-1.0
589179780,589179677,0.028143616,0.0015761184,-0.0058662263,0.0,0.0,0.0,0.0,-1.0
589279781,589279677,0.04434789,-0.0052506775,0.003021889,0.0,0.0,0.0,0.0,-1.0
589383776,589383677,0.048194498,-0.001396993,0.0030351416,0.0,0.0,0.0,0.0,-1.0
589483776,589483677,-0.006679955,0.005168083,-0.010058529,0.0,0.0,0.0,0.0,-1.0
589587781,589587677,-0.012322353,0.006479691,0.00010907254,0.0,0.0,0.0,0.0,-1.0
589688580,589688477,-0.0047307094,-0.00454913,0.007440948,0.0,0.0,0.0,0.0,-1.0
589788578,589788477,0.012623558,-0.003229888,-0.007822579,0.0,0.0,0.0,0.0,-1.0
589888584,589888478,-0.026275046,-0.0018485124,-0.01125309,0.0,0.0,0.0,0.0,-1.0
589992578,589992477,-0.020276079,-0.0019350355,0.008602153,0.0,0.0,0.0,0.0,-1.0
590092580,590092477,0.0062805116,-0.00040318148,-0.002041212,0.0,0.0,0.0,0.0,-1.0
590196579,590196477,-0.004902189,0.0014365613,0.0028823724,0.0,0.0,0.0,0.0,-1.0
590296576,590296477,0.015747348,-0.0020082316,-0.0010660532,0.0,0.0,0.0,0.0,-1.0
590397376,590397284,-0.005662174,-0.0035968449,-0.0031524294,0.0,0.0,0.0,0.0,-1.0
590497410,590497315,-0.011409358,0.0011565837,0.001847105,0.0,0.0,0.0,0.0,-1.0
590601378,590601277,-0.0022107079,-0.00032226904,0.00032944753,0.0,0.0,0.0,0.0,-1.0
590701382,590701277,0.022081237,-0.0016005188,-0.0020157807,0.0,0.0,0.0,0.0,-1.0
590805376,590805277,0.010741145,-0.0006433085,-0.00027351864,0.0,0.0,0.0,0.0,-1.0
590905379,590905277,-0.023459561,-0.0017863993,0.0003314164,0.0,0.0,0.0,0.0,-1.0
591005413,591005313,0.021774046,0.00211094,-0.0013088797,0.0,0.0,0.0,0.0,-1.0
591109379,591109277,0.025967559,0.0011945766,-0.00085132074,0.0,0.0,0.0,0.0,-1.0
591210978,591210877,-0.004272655,-0.0027437583,7.761595e-06,0.0,0.0,0.0,0.0,-1.0
591310976,591310877,-0.019224146,-0.001850242,0.00014271904,0.0,0.0,0.0,0.0,-1.0
591410978,591410877,0.03495456,-8.3399937e-07,-0.00071230327,0.0,0.0,0.0,0.0,-1.0
591514990,591514883,0.03700606,-0.001602422,-0.0012398356,0.0,0.0,0.0,0.0,-1.0
591614978,591614877,-0.040239338,-0.0008870517,0.00030726474,0.0,0.0,0.0,0.0,-1.0
591715781,591715677,0.036429867,0.0007320829,-0.001053926,0.0,0.0,0.0,0.0,-1.0
591819781,591819677,0.05974915,-0.0030717195,-0.0014503546,0.0,0.0,0.0,0.0,-1.0
591919776,591919677,-0.026962098,-0.0012078625,0.0006136667,0.0,0.0,0.0,0.0,-1.0
592023787,592023677,-0.027627893,-0.0015567748,0.0005127405,0.0,0.0,0.0,0.0,-1.0
592123776,592123677,-0.009073861,0.00018886558,-0.0009843232,0.0,0.0,0.0,0.0,-1.0
592223785,592223677,0.015677115,-0.0021587003,-4.007018e-05,0.0,0.0,0.0,0.0,-1.0
592327901,592327677,0.012541441,-0.002924828,-0.00060964434,0.0,0.0,0.0,0.0,-1.0
592428575,592428477,-0.012105111,-0.00011848641,-0.00022245645,0.0,0.0,0.0,0.0,-1.0
592528578,592528477,0.013949206,-0.0033230358,-0.0009439966,0.0,0.0,0.0,0.0,-1.0
592632578,592632477,0.00886877,-0.0027201488,-0.0005826156,0.0,0.0,0.0,0.0,-1.0
592732591,592732477,-0.0014088616,0.00083231734,0.00018131583,0.0,0.0,0.0,0.0,-1.0
592832576,592832477,0.0014182397,-0.0014508634,-0.001301371,0.0,0.0,0.0,0.0,-1.0
592936581,592936477,0.00080431707,-0.00031038024,-0.0011890928,0.0,0.0,0.0,0.0,-1.0
593036576,593036477,0.0027302199,-0.0028093643,4.5643425e-05,0.0,0.0,0.0,0.0,-1.0
593137375,593137277,-0.0016081524,-0.00027677102,-0.00012259906,0.0,0.0,0.0,0.0,-1.0
593241378,593241277,-0.000505437,0.0006067024,-0.00057105604,0.0,0.0,0.0,0.0,-1.0
593341376,593341277,0.004704763,-0.004943083,-0.0007480381,0.0,0.0,0.0,0.0,-1.0
593441416,593441313,-0.0044142534,0.0021673227,0.00023713142,0.0,0.0,0.0,0.0,-1.0
593545380,593545277,-0.007857539,0.0021572823,7.5143755e-05,0.0,0.0,0.0,0.0,-1.0
593645379,593645277,0.011187606,-0.0027143932,-0.0006757957,0.0,0.0,0.0,0.0,-1.0
593745376,593745277,-0.012993796,-0.0012413231,7.2959338e-06,0.0,0.0,0.0,0.0,-1.0
593849380,593849277,-0.025355961,0.0009264117,-0.00041992753,0.0,0.0,0.0,0.0,-1.0
593950986,593950889,0.012714831,0.0028970134,-0.0004783494,0.0,0.0,0.0,0.0,-1.0
594050978,594050877,0.0078151515,-0.0061248615,-0.00039289982,0.0,0.0,0.0,0.0,-1.0
594154976,594154877,-0.013866031,-0.0041035493,-0.0005165795,0.0,0.0,0.0,0.0,-1.0
594254979,594254877,-0.014259598,0.0028270981,-0.00021712993,0.0,0.0,0.0,0.0,-1.0
594354978,594354877,0.025547177,-0.0023609232,-0.00011333651,0.0,0.0,0.0,0.0,-1.0
594459809,594459677,0.016399257,-0.0027350711,-0.00051200297,0.0,0.0,0.0,0.0,-1.0
594559786,594559677,-0.012838302,0.00052060327,-0.0006750113,0.0,0.0,0.0,0.0,-1.0
594659776,594659677,0.009937532,-0.0011812618,-0.0005191034,0.0,0.0,0.0,0.0,-1.0
594763782,594763678,0.012925314,0.00090770016,-0.00039044418,0.0,0.0,0.0,0.0,-1.0
594863781,594863677,0.0054550488,-0.0049768533,-0.0001266633,0.0,0.0,0.0,0.0,-1.0
594963784,594963677,-0.017440878,0.0019538566,-0.0005470231,0.0,0.0,0.0,0.0,-1.0
595067776,595067677,-0.014070113,0.004752963,-0.00082178396,0.0,0.0,0.0,0.0,-1.0
595168576,595168477,0.026871871,-0.006483238,-2.4297779e-05,0.0,0.0,0.0,0.0,-1.0
595268582,595268477,-0.028639242,0.0019807531,-4.350417e-05,0.0,0.0,0.0,0.0,-1.0
595372576,595372477,-0.023072332,0.0040327194,-0.00032954357,0.0,0.0,0.0,0.0,-1.0
595472578,595472477,0.0061121993,-0.00126609,-0.0013459985,0.0,0.0,0.0,0.0,-1.0
595572588,595572478,0.0069338284,-0.001063009,8.118684e-05,0.0,0.0,0.0,0.0,-1.0
595676578,595676477,0.0007356574,0.0002650413,0.0005077975,0.0,0.0,0.0,0.0,-1.0
595776580,595776477,-0.0027794586,0.0029824,-0.0010016701,0.0,0.0,0.0,0.0,-1.0
595877415,595877312,0.0013721192,-0.0050641457,-4.0545536e-05,0.0,0.0,0.0,0.0,-1.0
595981375,595981283,0.0029166245,-0.002821317,4.9494043e-05,0.0,0.0,0.0,0.0,-1.0
596081409,596081313,0.0027686064,0.0015501352,-0.0007115525,0.0,0.0,0.0,0.0,-1.0
596181397,596181277,-0.0018416273,-0.0025804937,-0.0009988662,0.0,0.0,0.0,0.0,-1.0
596285382,596285277,-0.0045630867,-0.0044986666,-0.000244071,0.0,0.0,0.0,0.0,-1.0
596385379,596385277,0.005527649,0.0013385616,0.00023248741,0.0,0.0,0.0,0.0,-1.0
596489377,596489277,0.0032475316,0.0017602603,-2.1251959e-05,0.0,0.0,0.0,0.0,-1.0
596589393,596589286,0.001050235,0.0005248708,-0.00072410225,0.0,0.0,0.0,0.0,-1.0
596690976,596690877,-0.0020750277,-0.006023136,-0.00023777275,0.0,0.0,0.0,0.0,-1.0
596790976,596790877,0.00020182424,0.0028855721,-0.00063381164,0.0,0.0,0.0,0.0,-1.0
596894980,596894877,0.0029224055,0.005455321,7.68588e-06,0.0,0.0,0.0,0.0,-1.0
596994979,596994877,0.0055016745,-0.0032659099,-0.00045626794,0.0,0.0,0.0,0.0,-1.0
597094979,597094878,-0.007020579,-0.0007983111,-0.00033918893,0.0,0.0,0.0,0.0,-1.0
597196580,597196477,0.014124558,0.0036124976,-0.0010028818,0.0,0.0,0.0,0.0,-1.0
597300578,597300477,0.025478048,0.002190814,-0.00027772467,0.0,0.0,0.0,0.0,-1.0
597400578,597400477,-0.021753851,-0.0044885995,0.00019098246,0.0,0.0,0.0,0.0,-1.0
597504578,597504477,-0.033347886,-0.00016832617,-0.00035633877,0.0,0.0,0.0,0.0,-1.0
597604576,597604477,0.023319382,0.0026268424,-0.0006342043,0.0,0.0,0.0,0.0,-1.0
597705376,597705277,-0.00077878544,-0.0039274353,0.00013108789,0.0,0.0,0.0,0.0,-1.0
597805378,597805277,-0.013441941,-0.0013732938,-0.00036226536,0.0,0.0,0.0,0.0,-1.0
597909380,597909277,-0.0074032587,0.0003094624,-0.00046730437,0.0,0.0,0.0,0.0,-1.0
598009379,598009277,0.01726836,0.0028611538,-0.00014735988,0.0,0.0,0.0,0.0,-1.0
598113377,598113277,0.018621733,-0.000907164,-0.00039153118,0.0,0.0,0.0,0.0,-1.0
598213370,598213277,-0.011848226,-0.0026282866,-0.00052448077,0.0,0.0,0.0,0.0,-1.0
598313411,598313307,0.0023129757,0.003497368,-0.0004143972,0.0,0.0,0.0,0.0,-1.0
598418177,598418078,0.013394719,0.002070793,-0.00078017334,0.0,0.0,0.0,0.0,-1.0
598519005,598518902,0.017937552,-0.0045673787,-0.0003254104,0.0,0.0,0.0,0.0,-1.0
598618976,598618877,-0.027221771,0.0027757674,-0.00017096142,0.0,0.0,0.0,0.0,-1.0
598718978,598718877,0.031037023,-0.0013698157,-0.0009727521,0.0,0.0,0.0,0.0,-1.0
598822986,598822881,0.018987702,0.00042872038,-0.0010394993,0.0,0.0,0.0,0.0,-1.0
598922978,598922877,-0.0015528832,-0.002179048,0.00023463373,0.0,0.0,0.0,0.0,-1.0
599023778,599023677,-0.0054209973,0.0017156312,-0.0005617109,0.0,0.0,0.0,0.0,-1.0
599127778,599127677,0.00016505865,0.003560049,-0.0010854074,0.0,0.0,0.0,0.0,-1.0
599227780,599227677,0.0023432863,-0.003250231,-0.00020991208,0.0,0.0,0.0,0.0,-1.0
599331783,599331677,0.00036529312,-0.003046163,0.00021920398,0.0,0.0,0.0,0.0,-1.0
599431792,599431677,-0.0050725844,1.4001795e-05,-0.00043851906,0.0,0.0,0.0,0.0,-1.0
599531776,599531678,0.0017014436,-0.00035631692,-0.000879869,0.0,0.0,0.0,0.0,-1.0
599635780,599635677,0.0039995452,-0.0052312408,-0.0009803746,0.0,0.0,0.0,0.0,-1.0
599736575,599736477,0.005689535,-0.0005412909,6.253516e-05,0.0,0.0,0.0,0.0,-1.0
599836578,599836477,0.00025688054,0.003442529,-0.0008459931,0.0,0.0,0.0,0.0,-1.0
599940584,599940477,0.00420818,1.0390533e-05,-0.0016203736,0.0,0.0,0.0,0.0,-1.0
600040579,600040477,-0.002308191,-0.0044483603,-0.00025739823,0.0,0.0,0.0,0.0,-1.0
600140580,600140477,0.0024053818,0.0012045375,-0.0003440239,0.0,0.0,0.0,0.0,-1.0
600244572,600244477,0.0062358314,0.0020128584,-0.0002852253,0.0,0.0,0.0,0.0,-1.0
600344569,600344477,0.00072253833,-0.005927929,-0.00068258645,0.0,0.0,0.0,0.0,-1.0
600445380,600445277,-0.006496882,0.001362161,-0.00017325963,0.0,0.0,0.0,0.0,-1.0
600549382,600549277,0.00215931,0.0017930041,-4.300066e-05,0.0,0.0,0.0,0.0,-1.0
600649376,600649277,0.009347163,-0.0007248719,-0.00077617477,0.0,0.0,0.0,0.0,-1.0
600749416,600749312,-0.011313573,-0.0040460187,-0.00018847256,0.0,0.0,0.0,0.0,-1.0
600853405,600853277,-0.006298122,-0.0019758015,-0.00020471933,0.0,0.0,0.0,0.0,-1.0
600953419,600953288,0.011019827,0.0018411994,-0.00021637471,0.0,0.0,0.0,0.0,-1.0
601053408,601053277,-0.0012895482,-0.00479235,-0.00020176893,0.0,0.0,0.0,0.0,-1.0
601154969,601154877,-0.014686325,-0.00023450429,-0.00020386398,0.0,0.0,0.0,0.0,-1.0
601258988,601258882,-0.013789342,-0.00035458422,0.00022394027,0.0,0.0,0.0,0.0,-1.0
601358979,601358877,0.031621277,0.0006196112,-0.00074820063,0.0,0.0,0.0,0.0,-1.0
601462989,601462878,0.032975942,-0.0020392118,-0.0013942797,0.0,0.0,0.0,0.0,-1.0
601562979,601562877,-0.05297476,0.00029381207,0.00026627863,0.0,0.0,0.0,0.0,-1.0
601662978,601662877,0.051476635,0.0019970993,-0.0005159064,0.0,0.0,0.0,0.0,-1.0
601767780,601767677,0.049293257,0.0016501921,-0.0010309387,0.0,0.0,0.0,0.0,-1.0
601867783,601867677,-0.03799846,-0.0028822063,9.964947e-05,0.0,0.0,0.0,0.0,-1.0
601967778,601967677,0.009181859,4.542613e-05,-0.00086475536,0.0,0.0,0.0,0.0,-1.0
602071781,602071677,0.010981513,-0.0009939531,-0.00045150632,0.0,0.0,0.0,0.0,-1.0
