timestamp,error_count,pressure,altitude,temperature,device_id
203324098,0,1016.43,-26.437164,47.77,3998474
203345055,0,1016.43,-26.437164,47.76,3998474
203356329,0,1016.41,-26.271101,47.76,3998474
203367005,0,1016.43,-26.437164,47.76,3998474
203388993,0,1016.44995,-26.603224,47.77,3998474
203400339,0,1016.37,-25.93897,47.77,3998474
203411000,0,1016.38,-26.022003,47.77,3998474
203433004,0,1016.42,-26.354134,47.77,3998474
203444329,0,1016.41,-26.271101,47.77,3998474
203455005,0,1016.39996,-26.18807,47.77,3998474
203477004,0,1016.45996,-26.686253,47.77,3998474
203488924,0,1016.44995,-26.603224,47.77,3998474
203499001,0,1016.42,-26.354134,47.77,3998474
203520994,0,1016.44,-26.520193,47.77,3998474
203532329,0,1016.41,-26.271101,47.77,3998474
203543005,0,1016.45996,-26.686253,47.77,3998474
203564995,0,1016.39996,-26.18807,47.77,3998474
203576329,0,1016.39996,-26.18807,47.77,3998474
203586994,0,1016.43,-26.437164,47.77,3998474
203608994,0,1016.47,-26.76928,47.77,3998474
203620328,0,1016.42,-26.354134,47.77,3998474
203631044,0,1016.49,-26.935335,47.77,3998474
203652044,0,1016.44,-26.520193,47.77,3998474
203663303,0,1016.44,-26.520193,47.77,3998474
203674005,0,1016.44995,-26.603224,47.77,3998474
203695993,0,1016.44,-26.520193,47.78,3998474
203707330,0,1016.5,-27.01836,47.78,3998474
203718005,0,1016.42,-26.354134,47.78,3998474
203740005,0,1016.36,-25.855936,47.77,3998474
203751325,0,1016.42,-26.354134,47.77,3998474
203761994,0,1016.49,-26.935335,47.77,3998474
203784004,0,1016.43,-26.437164,47.78,3998474
203795366,0,1016.42,-26.354134,47.78,3998474
203805994,0,1016.49,-26.935335,47.78,3998474
203827994,0,1016.39996,-26.18807,47.78,3998474
203839426,0,1016.47,-26.76928,47.78,3998474
203849292,0,1016.44995,-26.603224,47.78,3998474
203870994,0,1016.45996,-26.686253,47.78,3998474
203881994,0,1016.42,-26.354134,47.78,3998474
203893005,0,1016.38,-26.022003,47.78,3998474
203914994,0,1016.48,-26.852308,47.78,3998474
203926005,0,1016.39996,-26.18807,47.78,3998474
203936994,0,1016.37,-25.93897,47.78,3998474
203959290,0,1016.48,-26.852308,47.78,3998474
203969994,0,1016.42,-26.354134,47.78,3998474
203981005,0,1016.37,-25.93897,47.78,3998474
204002994,0,1016.47,-26.76928,47.789997,3998474
204014005,0,1016.41,-26.271101,47.789997,3998474
204024993,0,1016.39996,-26.18807,47.789997,3998474
204046999,0,1016.45996,-26.686253,47.78,3998474
204057994,0,1016.37,-25.93897,47.78,3998474
204069478,0,1016.39996,-26.18807,47.78,3998474
204090001,0,1016.45996,-26.686253,47.78,3998474
204100004,0,1016.32996,-25.606827,47.78,3998474
204111001,0,1016.44995,-26.603224,47.78,3998474
204132993,0,1016.37,-25.93897,47.78,3998474
204144057,0,1016.38995,-26.105038,47.78,3998474
204154994,0,1016.43,-26.437164,47.78,3998474
204177005,0,1016.41,-26.271101,47.789997,3998474
204187997,0,1016.42,-26.354134,47.789997,3998474
204199325,0,1016.44995,-26.603224,47.789997,3998474
204220994,0,1016.39996,-26.18807,47.789997,3998474
204231993,0,1016.39996,-26.18807,47.789997,3998474
204242994,0,1016.44,-26.520193,47.789997,3998474
204264997,0,1016.42,-26.354134,47.789997,3998474
204275993,0,1016.38,-26.022003,47.789997,3998474
204287044,0,1016.43,-26.437164,47.789997,3998474
204308069,0,1016.42,-26.354134,47.789997,3998474
204319350,0,1016.42,-26.354134,47.789997,3998474
204329500,0,1016.44995,-26.603224,47.789997,3998474
204350333,0,1016.37,-25.93897,47.8,3998474
204361005,0,1016.41,-26.271101,47.8,3998474
204372667,0,1016.42,-26.354134,47.8,3998474
204394316,0,1016.42,-26.354134,47.8,3998474
204405001,0,1016.43,-26.437164,47.8,3998474
204416791,0,1016.42,-26.354134,47.8,3998474
204438303,0,1016.44,-26.520193,47.8,3998474
204449531,0,1016.44995,-26.603224,47.8,3998474
204460830,0,1016.38,-26.022003,47.8,3998474
204482336,0,1016.44995,-26.603224,47.809998,3998474
204492044,0,1016.45996,-26.686253,47.809998,3998474
204503307,0,1016.42,-26.354134,47.809998,3998474
204524758,0,1016.42,-26.354134,47.8,3998474
204535007,0,1016.41,-26.271101,47.8,3998474
204546319,0,1016.44995,-26.603224,47.8,3998474
204568750,0,1016.45996,-26.686253,47.809998,3998474
204579589,0,1016.43,-26.437164,47.809998,3998474
204590350,0,1016.37,-25.93897,47.809998,3998474
204612674,0,1016.45996,-26.686253,47.809998,3998474
204623005,0,1016.41,-26.271101,47.809998,3998474
204634318,0,1016.35,-25.7729,47.809998,3998474
204656398,0,1016.49,-26.935335,47.809998,3998474
204666994,0,1016.43,-26.437164,47.809998,3998474
204678310,0,1016.38,-26.022003,47.809998,3998474
204700326,0,1016.44,-26.520193,47.809998,3998474
204710999,0,1016.47,-26.76928,47.809998,3998474
204722303,0,1016.39996,-26.18807,47.809998,3998474
204744310,0,1016.44,-26.520193,47.809998,3998474
204754998,0,1016.44995,-26.603224,47.809998,3998474
204766316,0,1016.45996,-26.686253,47.809998,3998474
204787319,0,1016.44995,-26.603224,47.809998,3998474
204798009,0,1016.44995,-26.603224,47.809998,3998474
204810403,0,1016.44995,-26.603224,47.809998,3998474
204832328,0,1016.44,-26.520193,47.82,3998474
204842055,0,1016.44,-26.520193,47.82,3998474
204853518,0,1016.43,-26.437164,47.82,3998474
204875304,0,1016.39996,-26.18807,47.809998,3998474
204885994,0,1016.42,-26.354134,47.809998,3998474
204897581,0,1016.39996,-26.18807,47.809998,3998474
204919975,0,1016.42,-26.354134,47.809998,3998474
204930360,0,1016.38995,-26.105038,47.809998,3998474
204941515,0,1016.42,-26.354134,47.809998,3998474
204963317,0,1016.44995,-26.603224,47.82,3998474
204973994,0,1016.42,-26.354134,47.82,3998474
204985520,0,1016.42,-26.354134,47.82,3998474
205007319,0,1016.44,-26.520193,47.82,3998474
205017994,0,1016.45996,-26.686253,47.82,3998474
205030371,0,1016.44995,-26.603224,47.82,3998474
205052329,0,1016.44995,-26.603224,47.82,3998474
205063005,0,1016.44,-26.520193,47.82,3998474
205074310,0,1016.42,-26.354134,47.82,3998474
205096329,0,1016.44,-26.520193,47.82,3998474
205106994,0,1016.44995,-26.603224,47.82,3998474
205118303,0,1016.38995,-26.105038,47.82,3998474
205140521,0,1016.38995,-26.105038,47.82,3998474
205150362,0,1016.47,-26.76928,47.82,3998474
205161534,0,1016.41,-26.271101,47.82,3998474
205183328,0,1016.43,-26.437164,47.82,3998474
205194003,0,1016.44,-26.520193,47.82,3998474
205205519,0,1016.44,-26.520193,47.82,3998474
205227304,0,1016.41,-26.271101,47.829998,3998474
205237998,0,1016.44,-26.520193,47.829998,3998474
205249518,0,1016.42,-26.354134,47.829998,3998474
205271304,0,1016.37,-25.93897,47.829998,3998474
205282005,0,1016.39996,-26.18807,47.829998,3998474
205293579,0,1016.44995,-26.603224,47.829998,3998474
205315308,0,1016.44995,-26.603224,47.829998,3998474
205326307,0,1016.44,-26.520193,47.829998,3998474
205337337,0,1016.41,-26.271101,47.829998,3998474
205359321,0,1016.45996,-26.686253,47.829998,3998474
205370858,0,1016.38995,-26.105038,47.829998,3998474
205381308,0,1016.39996,-26.18807,47.829998,3998474
205402273,0,1016.39996,-26.18807,47.84,3998474
205412996,0,1016.44995,-26.603224,47.84,3998474
205423998,0,1016.41,-26.271101,47.84,3998474
205446334,0,1016.44,-26.520193,47.84,3998474
205457055,0,1016.43,-26.437164,47.84,3998474
205467994,0,1016.38,-26.022003,47.84,3998474
205490906,0,1016.47,-26.76928,47.84,3998474
205500993,0,1016.44,-26.520193,47.84,3998474
205512010,0,1016.39996,-26.18807,47.84,3998474
205534361,0,1016.45996,-26.686253,47.84,3998474
205544994,0,1016.47,-26.76928,47.84,3998474
205556005,0,1016.47,-26.76928,47.84,3998474
205576994,0,1016.44,-26.520193,47.84,3998474
205588011,0,1016.44,-26.520193,47.84,3998474
205598994,0,1016.44,-26.520193,47.84,3998474
205621045,0,1016.38995,-26.105038,47.84,3998474
205631994,0,1016.41,-26.271101,47.84,3998474
205642412,0,1016.42,-26.354134,47.84,3998474
205664013,0,1016.41,-26.271101,47.85,3998474
205675007,0,1016.41,-26.271101,47.85,3998474
205686369,0,1016.47,-26.76928,47.85,3998474
205708012,0,1016.39996,-26.18807,47.85,3998474
205719007,0,1016.44995,-26.603224,47.85,3998474
205731011,0,1016.49,-26.935335,47.85,3998474
205753007,0,1016.44,-26.520193,47.85,3998474
205764012,0,1016.41,-26.271101,47.85,3998474
205775008,0,1016.41,-26.271101,47.85,3998474
205797008,0,1016.48,-26.852308,47.85,3998474
205807044,0,1016.47,-26.76928,47.85,3998474
205818350,0,1016.39996,-26.18807,47.85,3998474
205840576,0,1016.44,-26.520193,47.85,3998474
205851007,0,1016.41,-26.271101,47.85,3998474
205862259,0,1016.43,-26.437164,47.85,3998474
205883994,0,1016.43,-26.437164,47.85,3998474
205894583,0,1016.44995,-26.603224,47.85,3998474
205904994,0,1016.44,-26.520193,47.85,3998474
205927218,0,1016.41,-26.271101,47.86,3998474
205938311,0,1016.42,-26.354134,47.86,3998474
205948994,0,1016.42,-26.354134,47.86,3998474
205971005,0,1016.44,-26.520193,47.86,3998474
205982303,0,1016.45996,-26.686253,47.86,3998474
205991990,0,1016.39996,-26.18807,47.86,3998474
206013007,0,1016.44995,-26.603224,47.86,3998474
206024005,0,1016.38995,-26.105038,47.86,3998474
206035056,0,1016.39996,-26.18807,47.86,3998474
206057000,0,1016.49,-26.935335,47.86,3998474
206068007,0,1016.43,-26.437164,47.86,3998474
206078994,0,1016.36,-25.855936,47.86,3998474
206100004,0,1016.43,-26.437164,47.87,3998474
206111005,0,1016.44,-26.520193,47.87,3998474
206121994,0,1016.41,-26.271101,47.87,3998474
206143995,0,1016.42,-26.354134,47.87,3998474
206154999,0,1016.47,-26.76928,47.87,3998474
206165994,0,1016.42,-26.354134,47.87,3998474
206187995,0,1016.36,-25.855936,47.87,3998474
206199064,0,1016.38995,-26.105038,47.87,3998474
206209994,0,1016.47,-26.76928,47.87,3998474
206231999,0,1016.41,-26.271101,47.87,3998474
206242994,0,1016.44995,-26.603224,47.87,3998474
206254005,0,1016.41,-26.271101,47.87,3998474
206276005,0,1016.43,-26.437164,47.87,3998474
206286994,0,1016.43,-26.437164,47.87,3998474
206297994,0,1016.36,-25.855936,47.87,3998474
206319994,0,1016.47,-26.76928,47.87,3998474
206330993,0,1016.44,-26.520193,47.87,3998474
206342056,0,1016.44,-26.520193,47.87,3998474
206364004,0,1016.43,-26.437164,47.87,3998474
206374994,0,1016.38995,-26.105038,47.87,3998474
206385325,0,1016.47,-26.76928,47.87,3998474
206407310,0,1016.45996,-26.686253,47.879997,3998474
206418005,0,1016.43,-26.437164,47.879997,3998474
206429355,0,1016.44,-26.520193,47.879997,3998474
206451308,0,1016.42,-26.354134,47.879997,3998474
206461998,0,1016.44,-26.520193,47.879997,3998474
206473354,0,1016.38,-26.022003,47.879997,3998474
206495308,0,1016.47,-26.76928,47.879997,3998474
206506044,0,1016.47,-26.76928,47.879997,3998474
206517355,0,1016.38995,-26.105038,47.879997,3998474
206539303,0,1016.41,-26.271101,47.879997,3998474
206550004,0,1016.45996,-26.686253,47.879997,3998474
206561758,0,1016.49,-26.935335,47.879997,3998474
206583317,0,1016.42,-26.354134,47.879997,3998474
206594007,0,1016.42,-26.354134,47.879997,3998474
206605355,0,1016.44,-26.520193,47.879997,3998474
206627304,0,1016.44995,-26.603224,47.89,3998474
206638007,0,1016.36,-25.855936,47.89,3998474
206649375,0,1016.41,-26.271101,47.89,3998474
206671528,0,1016.44,-26.520193,47.879997,3998474
206682005,0,1016.49,-26.935335,47.879997,3998474
206693355,0,1016.43,-26.437164,47.879997,3998474
206715313,0,1016.48,-26.852308,47.89,3998474
206725994,0,1016.44995,-26.603224,47.89,3998474
206737355,0,1016.43,-26.437164,47.89,3998474
206759303,0,1016.43,-26.437164,47.89,3998474
206770005,0,1016.47,-26.76928,47.89,3998474
206781762,0,1016.43,-26.437164,47.89,3998474
206803303,0,1016.41,-26.271101,47.89,3998474
206813994,0,1016.39996,-26.18807,47.89,3998474
206825355,0,1016.38995,-26.105038,47.89,3998474
206847304,0,1016.44995,-26.603224,47.89,3998474
206858005,0,1016.41,-26.271101,47.89,3998474
206869311,0,1016.38,-26.022003,47.89,3998474
206891707,0,1016.43,-26.437164,47.899998,3998474
206901994,0,1016.43,-26.437164,47.899998,3998474
206913337,0,1016.43,-26.437164,47.899998,3998474
206935355,0,1016.42,-26.354134,47.899998,3998474
206945997,0,1016.38995,-26.105038,47.899998,3998474
206957303,0,1016.47,-26.76928,47.899998,3998474
206979308,0,1016.39996,-26.18807,47.899998,3998474
206989994,0,1016.39996,-26.18807,47.899998,3998474
207001827,0,1016.41,-26.271101,47.899998,3998474
207023310,0,1016.48,-26.852308,47.899998,3998474
207033994,0,1016.45996,-26.686253,47.899998,3998474
207045593,0,1016.45996,-26.686253,47.899998,3998474
207067304,0,1016.44,-26.520193,47.899998,3998474
207078049,0,1016.48,-26.852308,47.899998,3998474
207089587,0,1016.41,-26.271101,47.899998,3998474
207112806,0,1016.45996,-26.686253,47.899998,3998474
207122993,0,1016.43,-26.437164,47.899998,3998474
207134304,0,1016.47,-26.76928,47.899998,3998474
207156311,0,1016.44,-26.520193,47.899998,3998474
207166994,0,1016.38995,-26.105038,47.899998,3998474
207178318,0,1016.39996,-26.18807,47.899998,3998474
207200416,0,1016.5,-27.01836,47.91,3998474
207211565,0,1016.43,-26.437164,47.91,3998474
207222420,0,1016.41,-26.271101,47.91,3998474
207244328,0,1016.45996,-26.686253,47.91,3998474
207255005,0,1016.54,-27.350458,47.91,3998474
207266303,0,1016.41,-26.271101,47.91,3998474
207288328,0,1016.42,-26.354134,47.91,3998474
207298994,0,1016.49,-26.935335,47.91,3998474
207310312,0,1016.47,-26.76928,47.91,3998474
207332328,0,1016.39996,-26.18807,47.91,3998474
207342019,0,1016.43,-26.437164,47.91,3998474
207353472,0,1016.44995,-26.603224,47.91,3998474
207375315,0,1016.45996,-26.686253,47.92,3998474
207386005,0,1016.43,-26.437164,47.92,3998474
207397004,0,1016.39996,-26.18807,47.92,3998474
207418994,0,1016.43,-26.437164,47.92,3998474
207429994,0,1016.39996,-26.18807,47.92,3998474
207441976,0,1016.39996,-26.18807,47.92,3998474
207462995,0,1016.38,-26.022003,47.92,3998474
207473994,0,1016.43,-26.437164,47.92,3998474
207485005,0,1016.48,-26.852308,47.92,3998474
207507044,0,1016.43,-26.437164,47.92,3998474
207518003,0,1016.45996,-26.686253,47.92,3998474
207529005,0,1016.42,-26.354134,47.92,3998474
207551749,0,1016.49,-26.935335,47.92,3998474
207562232,0,1016.44995,-26.603224,47.92,3998474
207573003,0,1016.41,-26.271101,47.92,3998474
207595005,0,1016.44,-26.520193,47.92,3998474
207605994,0,1016.44,-26.520193,47.92,3998474
207617005,0,1016.43,-26.437164,47.92,3998474
207638995,0,1016.43,-26.437164,47.93,3998474
207650045,0,1016.41,-26.271101,47.93,3998474
207660994,0,1016.44,-26.520193,47.93,3998474
207683994,0,1016.44,-26.520193,47.93,3998474
207694995,0,1016.44,-26.520193,47.93,3998474
207705997,0,1016.45996,-26.686253,47.93,3998474
207727994,0,1016.45996,-26.686253,47.93,3998474
207738994,0,1016.41,-26.271101,47.93,3998474
207750260,0,1016.44995,-26.603224,47.93,3998474
207772224,0,1016.47,-26.76928,47.93,3998474
207782995,0,1016.42,-26.354134,47.93,3998474
207794366,0,1016.42,-26.354134,47.93,3998474
207816009,0,1016.41,-26.271101,47.93,3998474
207826994,0,1016.43,-26.437164,47.93,3998474
207838256,0,1016.47,-26.76928,47.93,3998474
207859993,0,1016.44995,-26.603224,47.94,3998474
207870994,0,1016.43,-26.437164,47.94,3998474
207882536,0,1016.48,-26.852308,47.94,3998474
207903995,0,1016.48,-26.852308,47.94,3998474
207914995,0,1016.51996,-27.18441,47.94,3998474
207926278,0,1016.44,-26.520193,47.94,3998474
207947999,0,1016.48,-26.852308,47.94,3998474
207958994,0,1016.47,-26.76928,47.94,3998474
207970262,0,1016.42,-26.354134,47.94,3998474
207992312,0,1016.43,-26.437164,47.94,3998474
208002999,0,1016.47,-26.76928,47.94,3998474
208014259,0,1016.48,-26.852308,47.94,3998474
208036010,0,1016.42,-26.354134,47.94,3998474
208046337,0,1016.41,-26.271101,47.94,3998474
208056994,0,1016.45996,-26.686253,47.94,3998474
208078994,0,1016.41,-26.271101,47.95,3998474
208090334,0,1016.44995,-26.603224,47.95,3998474
208101050,0,1016.47,-26.76928,47.95,3998474
208123004,0,1016.43,-26.437164,47.95,3998474
208134363,0,1016.41,-26.271101,47.95,3998474
208144328,0,1016.44995,-26.603224,47.95,3998474
208166700,0,1016.39996,-26.18807,47.95,3998474
208176994,0,1016.39996,-26.18807,47.95,3998474
208188329,0,1016.39996,-26.18807,47.95,3998474
208210566,0,1016.45996,-26.686253,47.95,3998474
208221005,0,1016.47,-26.76928,47.95,3998474
208232695,0,1016.38,-26.022003,47.95,3998474
208254568,0,1016.44,-26.520193,47.95,3998474
208265044,0,1016.44995,-26.603224,47.95,3998474
208276329,0,1016.42,-26.354134,47.95,3998474
208297313,0,1016.42,-26.354134,47.95,3998474
208308010,0,1016.42,-26.354134,47.95,3998474
208319393,0,1016.41,-26.271101,47.95,3998474
208341342,0,1016.38995,-26.105038,47.96,3998474
208352540,0,1016.43,-26.437164,47.96,3998474
208363383,0,1016.39996,-26.18807,47.96,3998474
208385324,0,1016.48,-26.852308,47.96,3998474
208395994,0,1016.43,-26.437164,47.96,3998474
208407512,0,1016.43,-26.437164,47.96,3998474
208429355,0,1016.44,-26.520193,47.96,3998474
208439994,0,1016.45996,-26.686253,47.96,3998474
208451530,0,1016.48,-26.852308,47.96,3998474
208473355,0,1016.39996,-26.18807,47.96,3998474
208483994,0,1016.43,-26.437164,47.96,3998474
208495407,0,1016.43,-26.437164,47.96,3998474
208517336,0,1016.41,-26.271101,47.96,3998474
208527998,0,1016.41,-26.271101,47.96,3998474
208539433,0,1016.44,-26.520193,47.96,3998474
208561303,0,1016.45996,-26.686253,47.969997,3998474
208572534,0,1016.44995,-26.603224,47.969997,3998474
208583376,0,1016.45996,-26.686253,47.969997,3998474
208605309,0,1016.48,-26.852308,47.969997,3998474
208615993,0,1016.45996,-26.686253,47.969997,3998474
208627382,0,1016.38995,-26.105038,47.969997,3998474
208649355,0,1016.52997,-27.267435,47.969997,3998474
208659993,0,1016.47,-26.76928,47.969997,3998474
208671513,0,1016.44995,-26.603224,47.969997,3998474
208693355,0,1016.47,-26.76928,47.969997,3998474
208703222,0,1016.45996,-26.686253,47.969997,3998474
208714006,0,1016.43,-26.437164,47.969997,3998474
208735062,0,1016.44,-26.520193,47.969997,3998474
208745000,0,1016.48,-26.852308,47.969997,3998474
208756005,0,1016.43,-26.437164,47.969997,3998474
208777003,0,1016.45996,-26.686253,47.98,3998474
208787994,0,1016.42,-26.354134,47.98,3998474
208799153,0,1016.45996,-26.686253,47.98,3998474
208821004,0,1016.48,-26.852308,47.98,3998474
208832728,0,1016.44,-26.520193,47.98,3998474
208843068,0,1016.49,-26.935335,47.98,3998474
208864993,0,1016.48,-26.852308,47.98,3998474
208876020,0,1016.44,-26.520193,47.98,3998474
208887120,0,1016.44,-26.520193,47.98,3998474
208908993,0,1016.41,-26.271101,47.98,3998474
208919996,0,1016.44,-26.520193,47.98,3998474
208931057,0,1016.45996,-26.686253,47.98,3998474
208952997,0,1016.43,-26.437164,47.98,3998474
208964005,0,1016.44,-26.520193,47.98,3998474
208975006,0,1016.47,-26.76928,47.98,3998474
208997004,0,1016.47,-26.76928,47.98,3998474
209008005,0,1016.44,-26.520193,47.98,3998474
209019007,0,1016.42,-26.354134,47.98,3998474
209039994,0,1016.45996,-26.686253,47.98,3998474
209050993,0,1016.39996,-26.18807,47.98,3998474
209061995,0,1016.47,-26.76928,47.98,3998474
209083994,0,1016.44995,-26.603224,47.989998,3998474
209095001,0,1016.43,-26.437164,47.989998,3998474
209106049,0,1016.44995,-26.603224,47.989998,3998474
209127045,0,1016.47,-26.76928,47.989998,3998474
209137994,0,1016.44995,-26.603224,47.989998,3998474
209149005,0,1016.44995,-26.603224,47.989998,3998474
