timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
223482191,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.7513499,-0.7513499,0.0,0.0,0.0,0.0,0.0,0.0,1.5889575,0.0,3.2142034,0.7513499,3.0365586,2.1717439,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
223582221,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.7433247,-0.7433247,0.0,0.0,0.0,0.0,0.0,0.0,1.5886077,0.0,3.2142034,0.7433247,3.0812774,2.2037308,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
223682344,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.7296818,-0.7296818,0.0,0.0,0.0,0.0,0.0,0.0,1.5887051,0.0,3.2142031,0.7296818,3.1262274,2.235883,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
223782423,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.7591986,-0.7591986,0.0,0.0,0.0,0.0,0.0,0.0,1.5887055,0.0,3.2142034,0.7591986,3.1713464,2.2681563,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
223882491,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.7798092,-0.7798092,0.0,0.0,0.0,0.0,0.0,0.0,1.5888917,0.0,3.2142031,0.7798092,3.2166486,2.3005605,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
223982564,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.7588275,-0.7588275,0.0,0.0,0.0,0.0,0.0,0.0,1.5890918,0.0,3.2142031,0.7588275,3.2621412,2.3331003,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
224082596,0,0.0,0.0,-0.102392726,-1.1663727,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.7254839,-0.7254839,0.0,0.0,0.0,0.0,0.0,0.0,1.5886729,0.0,3.2142034,0.7254839,3.3078024,2.3657608,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
224192636,0,0.0,0.0,-0.102392726,-1.1663727,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.75382894,-0.75382894,0.0,0.0,0.0,0.0,0.0,0.0,1.5889378,0.0,3.214203,0.75382894,3.3582473,2.4018428,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
224292667,0,0.0,0.0,-0.10239272,-1.1663727,-3.214203,0.0,0.0,0.0,0.08776808,0.5502598,-0.8344866,-0.8344866,0.0,0.0,0.0,0.0,0.0,0.0,1.5887845,0.0,3.214203,0.8344866,3.404299,2.4347825,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
224392912,0,0.0,0.0,-0.10239272,-1.1663727,-3.214203,0.0,0.0,0.0,0.087768085,0.5502598,-0.8790984,-0.8790984,0.0,0.0,0.0,0.0,0.0,0.0,1.5897226,0.0,3.214203,0.8790984,3.4506364,2.4679258,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
224492988,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.8274351,-0.8274351,0.0,0.0,0.0,0.0,0.0,0.0,1.5890642,0.0,3.214203,0.8274351,3.4970806,2.5011456,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
224593022,0,0.0,0.0,-0.10239272,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776808,0.5502598,-0.81844056,-0.81844056,0.0,0.0,0.0,0.0,0.0,0.0,1.5887712,0.0,3.2142034,0.81844056,3.5436904,2.5344834,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
224693134,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142031,0.0,0.0,0.0,0.08776808,0.5502598,-0.88775826,-0.88775826,0.0,0.0,0.0,0.0,0.0,0.0,1.5890203,0.0,3.2142031,0.88775826,3.5905206,2.5679793,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
224803242,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.89006567,-0.89006567,0.0,0.0,0.0,0.0,0.0,0.0,1.5889204,0.0,3.2142034,0.89006567,3.6422393,2.6049714,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
224903275,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.8175563,-0.8175563,0.0,0.0,0.0,0.0,0.0,0.0,1.5889089,0.0,3.2142034,0.8175563,3.6894188,2.6387162,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
225003307,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.7003995,-0.7003995,0.0,0.0,0.0,0.0,0.0,0.0,1.5889492,0.0,3.2142031,0.7003995,3.7367806,2.6725914,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
225103360,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.63340884,-0.63340884,0.0,0.0,0.0,0.0,0.0,0.0,1.5897721,0.0,3.2142034,0.63340884,3.7843347,2.7066045,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
225203391,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.6837334,-0.6837334,0.0,0.0,0.0,0.0,0.0,0.0,1.589392,0.0,3.2142031,0.6837334,3.8320603,2.7407396,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
225303697,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.74031794,-0.74031794,0.0,0.0,0.0,0.0,0.0,0.0,1.5899373,0.0,3.2142034,0.74031794,3.8800995,2.7750988,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
225403747,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142031,0.0,0.0,0.0,0.08776808,0.5502598,-0.7405804,-0.7405804,0.0,0.0,0.0,0.0,0.0,0.0,1.5897326,0.0,3.2142031,0.7405804,3.9281979,2.8095002,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
225503731,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.7121287,-0.7121287,0.0,0.0,0.0,0.0,0.0,0.0,1.5895993,0.0,3.2142031,0.7121287,3.976445,2.8440077,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
225613766,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.705754,-0.705754,0.0,0.0,0.0,0.0,0.0,0.0,1.5893165,0.0,3.2142034,0.705754,4.0297503,2.882133,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
225713795,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.725279,-0.725279,0.0,0.0,0.0,0.0,0.0,0.0,1.5894898,0.0,3.2142031,0.725279,4.0783973,2.9169264,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
225813826,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.74922335,-0.74922335,0.0,0.0,0.0,0.0,0.0,0.0,1.5895717,0.0,3.2142031,0.74922335,4.1272244,2.9518485,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
225913908,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.7682657,-0.7682657,0.0,0.0,0.0,0.0,0.0,0.0,1.5893825,0.0,3.2142031,0.7682657,4.1762557,2.986916,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
226013987,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142031,0.0,0.0,0.0,0.08776809,0.5502598,-0.7697136,-0.7697136,0.0,0.0,0.0,0.0,0.0,0.0,1.5894327,0.0,3.2142031,0.7697136,4.2254643,3.0221105,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
226114019,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.7533665,-0.7533665,0.0,0.0,0.0,0.0,0.0,0.0,1.5893428,0.0,3.2142031,0.7533665,4.2748284,3.0574157,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
226214191,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.7417361,-0.7417361,0.0,0.0,0.0,0.0,0.0,0.0,1.5894021,0.0,3.2142031,0.7417361,4.3244395,3.0928972,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
226324192,0,0.0,0.0,-0.10239273,-1.1663725,-3.214203,0.0,0.0,0.0,0.08776809,0.5502598,-0.7784892,-0.7784892,0.0,0.0,0.0,0.0,0.0,0.0,1.5893049,0.0,3.214203,0.7784892,4.379124,3.132007,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
226424221,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.83248466,-0.83248466,0.0,0.0,0.0,0.0,0.0,0.0,1.5892491,0.0,3.2142034,0.83248466,4.4290366,3.1677039,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
226524332,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.8488646,-0.8488646,0.0,0.0,0.0,0.0,0.0,0.0,1.5892963,0.0,3.2142034,0.8488646,4.479167,3.2035568,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
226624402,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.8066219,-0.8066219,0.0,0.0,0.0,0.0,0.0,0.0,1.5893862,0.0,3.2142034,0.8066219,4.5294538,3.2395208,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
226724467,0,0.0,0.0,-0.10239272,-1.1663725,-3.2142031,0.0,0.0,0.0,0.08776809,0.5502598,-0.76086366,-0.76086366,0.0,0.0,0.0,0.0,0.0,0.0,1.5891794,0.0,3.2142031,0.76086366,4.5799136,3.2756088,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
226824496,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.76569474,-0.76569474,0.0,0.0,0.0,0.0,0.0,0.0,1.5890596,0.0,3.2142031,0.76569474,4.630531,3.311809,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
226924560,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.8172291,-0.8172291,0.0,0.0,0.0,0.0,0.0,0.0,1.5889704,0.0,3.2142031,0.8172291,4.681341,3.3481474,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
227034597,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.8497645,-0.8497645,0.0,0.0,0.0,0.0,0.0,0.0,1.5889429,0.0,3.2142031,0.8497645,4.737417,3.3882513,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
227134631,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.8587705,-0.8587705,0.0,0.0,0.0,0.0,0.0,0.0,1.5888733,0.0,3.2142031,0.8587705,4.7885795,3.4248405,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
227234732,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.841385,-0.841385,0.0,0.0,0.0,0.0,0.0,0.0,1.5888811,0.0,3.2142034,0.841385,4.8399496,3.4615786,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
227334801,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.78448796,-0.78448796,0.0,0.0,0.0,0.0,0.0,0.0,1.5887371,0.0,3.2142034,0.78448796,4.891478,3.498429,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
227434837,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142031,0.0,0.0,0.0,0.08776808,0.5502598,-0.6923461,-0.6923461,0.0,0.0,0.0,0.0,0.0,0.0,1.588717,0.0,3.214203,0.6923461,4.9431624,3.535391,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
227535007,0,0.0,0.0,-0.10239272,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.6503662,-0.6503662,0.0,0.0,0.0,0.0,0.0,0.0,1.5886891,0.0,3.214203,0.6503662,4.995089,3.5725267,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
227635122,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776808,0.5502598,-0.7228809,-0.7228809,0.0,0.0,0.0,0.0,0.0,0.0,1.5886909,0.0,3.2142034,0.7228809,5.0471606,3.609765,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
227745153,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.7392735,-0.7392735,0.0,0.0,0.0,0.0,0.0,0.0,1.5888482,0.0,3.2142031,0.7392735,5.104589,3.6508338,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
227845250,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.6664946,-0.6664946,0.0,0.0,0.0,0.0,0.0,0.0,1.5884542,0.0,3.2142031,0.6664946,5.1570134,3.6883242,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
227945283,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.6486716,-0.6486716,0.0,0.0,0.0,0.0,0.0,0.0,1.5884655,0.0,3.2142031,0.6486716,5.2095757,3.7259133,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
228045333,0,0.0,0.0,-0.10239273,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.71095943,-0.71095943,0.0,0.0,0.0,0.0,0.0,0.0,1.5883887,0.0,3.2142031,0.71095943,5.2623186,3.7636306,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
228145354,0,0.0,0.0,-0.10239273,-1.1663727,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.7477521,-0.7477521,0.0,0.0,0.0,0.0,0.0,0.0,1.5885015,0.0,3.2142034,0.7477521,5.315217,3.8014596,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
228245384,0,0.0,0.0,-0.10239273,-1.1663727,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.74058306,-0.74058306,0.0,0.0,0.0,0.0,0.0,0.0,1.5882336,0.0,3.2142034,0.74058306,5.3682904,3.839414,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
228355693,0,0.0,0.0,-0.10239273,-1.1663727,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.70748204,-0.70748204,0.0,0.0,0.0,0.0,0.0,0.0,1.5880339,0.0,3.2142034,0.70748204,5.427016,3.881409,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
228455716,0,0.0,0.0,-0.102392726,-1.1663728,-3.2142031,0.0,0.0,0.0,0.08776809,0.5502598,-0.70635873,-0.70635873,0.0,0.0,0.0,0.0,0.0,0.0,1.587755,0.0,3.2142031,0.70635873,5.4804435,3.919616,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
228555753,0,0.0,0.0,-0.10239273,-1.1663728,-3.2142031,0.0,0.0,0.0,0.08776809,0.5502598,-0.7209331,-0.7209331,0.0,0.0,0.0,0.0,0.0,0.0,1.5882537,0.0,3.2142031,0.7209331,5.534049,3.9579494,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
228655865,0,0.0,0.0,-0.10239273,-1.1663728,-3.2142031,0.0,0.0,0.0,0.08776809,0.5502598,-0.73327905,-0.73327905,0.0,0.0,0.0,0.0,0.0,0.0,1.5882207,0.0,3.2142031,0.73327905,5.5878644,3.9964328,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
228755847,0,0.0,0.0,-0.10239273,-1.1663728,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.7628557,-0.7628557,0.0,0.0,0.0,0.0,0.0,0.0,1.5879878,0.0,3.2142031,0.7628557,5.641779,4.0349865,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
228855858,0,0.0,0.0,-0.10239273,-1.1663728,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.79822433,-0.79822433,0.0,0.0,0.0,0.0,0.0,0.0,1.5880926,0.0,3.2142031,0.79822433,5.695877,4.0736723,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
228955998,0,0.0,0.0,-0.10239273,-1.1663728,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.8189076,-0.8189076,0.0,0.0,0.0,0.0,0.0,0.0,1.5877684,0.0,3.2142031,0.8189076,5.750215,4.112528,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
229066040,0,0.0,0.0,-0.10239273,-1.1663728,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.80237055,-0.80237055,0.0,0.0,0.0,0.0,0.0,0.0,1.5882922,0.0,3.2142034,0.80237055,5.810119,4.155365,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
229166149,0,0.0,0.0,-0.10239272,-1.1663728,-3.2142031,0.0,0.0,0.0,0.087768085,0.5502598,-0.7502908,-0.7502908,0.0,0.0,0.0,0.0,0.0,0.0,1.5879189,0.0,3.2142031,0.7502908,5.8647933,4.1944613,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
229266203,0,0.0,0.0,-0.102392726,-1.1663728,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.73832816,-0.73832816,0.0,0.0,0.0,0.0,0.0,0.0,1.5878524,0.0,3.2142034,0.73832816,5.9196043,4.233656,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
229366234,0,0.0,0.0,-0.102392726,-1.1663728,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.7724074,-0.7724074,0.0,0.0,0.0,0.0,0.0,0.0,1.5877469,0.0,3.2142031,0.7724074,5.974571,4.272961,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
229466268,0,0.0,0.0,-0.102392726,-1.1663728,-3.2142031,0.0,0.0,0.0,0.087768085,0.5502598,-0.8271698,-0.8271698,0.0,0.0,0.0,0.0,0.0,0.0,1.5877084,0.0,3.2142031,0.8271698,6.029706,4.312386,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
229566453,0,0.0,0.0,-0.10239272,-1.1663728,-3.2142031,0.0,0.0,0.0,0.087768085,0.5502598,-0.8314453,-0.8314453,0.0,0.0,0.0,0.0,0.0,0.0,1.5875554,0.0,3.2142031,0.8314453,6.0850906,4.35199,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
229666424,0,0.0,0.0,-0.102392726,-1.1663728,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.76962173,-0.76962173,0.0,0.0,0.0,0.0,0.0,0.0,1.5875391,0.0,3.2142031,0.76962173,6.140524,4.391628,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
229776555,0,0.0,0.0,-0.10239273,-1.1663728,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.6823637,-0.6823637,0.0,0.0,0.0,0.0,0.0,0.0,1.5871776,0.0,3.2142031,0.6823637,6.201782,4.4354315,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
229876655,0,0.0,0.0,-0.102392726,-1.1663728,-3.2142031,0.0,0.0,0.0,0.08776809,0.5502598,-0.6932765,-0.6932765,0.0,0.0,0.0,0.0,0.0,0.0,1.5873731,0.0,3.2142031,0.6932765,6.2576365,4.47537,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
229976797,0,0.0,0.0,-0.102392726,-1.1663728,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.7986227,-0.7986227,0.0,0.0,0.0,0.0,0.0,0.0,1.5872482,0.0,3.2142034,0.7986227,6.3136797,4.5154433,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
230076831,0,0.0,0.0,-0.10239273,-1.1663728,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.89273196,-0.89273196,0.0,0.0,0.0,0.0,0.0,0.0,1.5870858,0.0,3.2142031,0.89273196,6.3698273,4.5555916,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
230176862,0,0.0,0.0,-0.10239273,-1.1663728,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.8747856,-0.8747856,0.0,0.0,0.0,0.0,0.0,0.0,1.5872872,0.0,3.2142031,0.8747856,6.4261384,4.5958567,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
230276898,0,0.0,0.0,-0.10239273,-1.1663728,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.8294916,-0.8294916,0.0,0.0,0.0,0.0,0.0,0.0,1.5867747,0.0,3.2142031,0.8294916,6.4826183,4.6362414,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
230376925,0,0.0,0.0,-0.10239273,-1.1663728,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.8130168,-0.8130168,0.0,0.0,0.0,0.0,0.0,0.0,1.5868038,0.0,3.2142034,0.8130168,6.5392566,4.67674,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
230486993,0,0.0,0.0,-0.10239273,-1.1663728,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.81989723,-0.81989723,0.0,0.0,0.0,0.0,0.0,0.0,1.586634,0.0,3.2142034,0.81989723,6.6017704,4.7214394,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
230587115,0,0.0,0.0,-0.10239273,-1.1663727,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.8550309,-0.8550309,0.0,0.0,0.0,0.0,0.0,0.0,1.5867139,0.0,3.2142031,0.8550309,6.658808,4.7622223,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
230687313,0,0.0,0.0,-0.102392726,-1.1663727,-3.2142031,0.0,0.0,0.0,0.087768085,0.5502598,-0.91641605,-0.91641605,0.0,0.0,0.0,0.0,0.0,0.0,1.5862515,0.0,3.214203,0.91641605,6.7160535,4.803154,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
230787337,0,0.0,0.0,-0.102392726,-1.1663727,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.9316274,-0.9316274,0.0,0.0,0.0,0.0,0.0,0.0,1.5864828,0.0,3.2142031,0.9316274,6.773362,4.844131,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
230887376,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.8846147,-0.8846147,0.0,0.0,0.0,0.0,0.0,0.0,1.5865648,0.0,3.2142031,0.8846147,6.830843,4.885231,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
230987419,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776808,0.5502598,-0.8403195,-0.8403195,0.0,0.0,0.0,0.0,0.0,0.0,1.5861279,0.0,3.2142031,0.8403195,6.8884892,4.9264483,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
231087582,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-0.85350436,-0.85350436,0.0,0.0,0.0,0.0,0.0,0.0,1.5862201,0.0,3.2142031,0.85350436,6.946368,4.967832,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
231187616,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.918896,-0.918896,0.0,0.0,0.0,0.0,0.0,0.0,1.5858263,0.0,3.2142034,0.918896,7.004335,5.009278,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
231297648,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.08776809,0.5502598,-0.9951978,-0.9951978,0.0,0.0,0.0,0.0,0.0,0.0,1.5860431,0.0,3.2142034,0.9951978,7.068283,5.0550003,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
231397710,0,0.0,0.0,-0.102392726,-1.1663725,-3.2142034,0.0,0.0,0.0,0.087768085,0.5502598,-1.0092825,-1.0092825,0.0,0.0,0.0,0.0,0.0,0.0,1.5857706,0.0,3.2142034,1.0092825,7.126607,5.096701,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
231497743,0,0.0,0.0,-0.27753308,-3.266725,-1.2385483,0.0,0.0,0.0,0.059329376,0.45956558,-0.8256556,-0.8256556,0.0,0.0,0.0,0.0,0.0,0.0,1.585348,0.0,1.238548,0.8256556,0.050125275,0.035562996,0.0,0.0,1,1,1,1,0,0,0,0,1,0,1
231597911,0,0.0,0.0,-0.28735152,-3.3989372,-1.138973,0.0,0.0,0.0,0.05735244,0.613701,-0.7757124,-0.7757124,0.0,0.0,0.0,0.0,0.0,0.0,1.5850898,0.0,1.138973,0.7757124,0.08485984,0.06034207,0.0,0.0,1,1,1,1,0,0,0,0,1,0,1
231697837,0,0.0,0.0,-0.2847072,-3.3536172,-1.2023679,0.0,0.0,0.0,0.010134612,0.5253031,-0.7251194,-0.7251194,0.0,0.0,0.0,0.0,0.0,0.0,1.5850942,0.0,1.2023679,0.7251194,0.117952466,0.08398412,0.0,0.0,1,1,1,1,0,0,0,0,1,0,1
231797994,0,0.0,0.0,-0.2851131,-3.3109114,-1.2731696,0.0,0.0,0.0,0.011202877,0.3503848,-0.723207,-0.723207,0.0,0.0,0.0,0.0,0.0,0.0,1.585455,0.0,1.2731696,0.723207,0.15073979,0.10742245,0.0,0.0,1,1,1,1,0,0,0,0,1,0,1
231908157,0,0.0,0.0,-0.27694067,-3.2709234,-1.358675,0.0,0.0,0.0,0.13200758,0.42244148,-0.84003264,-0.84003264,0.0,0.0,0.0,0.0,0.0,0.0,1.5851389,0.0,1.358675,0.84003264,0.18674406,0.1331689,0.0,0.0,1,1,1,1,0,0,0,0,1,0,1
232008202,0,0.0,0.0,-0.26321545,-3.2201848,-1.4475269,0.0,0.0,0.0,0.118101016,0.585454,-0.9226463,-0.9226463,0.0,0.0,0.0,0.0,0.0,0.0,1.5849755,0.0,1.447527,0.9226463,0.21952277,0.15661316,0.0,0.0,1,1,1,1,0,0,0,0,1,0,1
232108232,0,0.0,0.0,-0.2555125,-3.1561248,-1.5416113,0.0,0.0,0.0,0.024913728,0.6772414,-0.93987906,-0.93987906,0.0,0.0,0.0,0.0,0.0,0.0,1.5852437,0.0,1.5416113,0.93987906,0.25243345,0.18015437,0.0,0.0,1,1,1,1,0,0,0,0,1,0,1
